avail_qty,biddingzone_domain,businesstype,curvetype,docstatus,end,mrid,nominal_power,plant_type,production_resource_id,production_resource_location,production_resource_name,production_resource_psr_name,pstn,qty_uom,resolution,revision,start
0,CH,Planned maintenance,A03,,2021-03-27 00:00:00+01:00,Gzz0TycJ-y5gObP7q4ec2w,162.0,Hydro Water Reservoir,12W-0000000925-8,intra_zonal,Maggia (OFIMA),Centrale di Bavona,1,MAW,PT15M,1,2021-03-11 00:00:00+01:00
71,CH,Planned maintenance,A03,Cancelled,2021-04-15 19:00:00+02:00,wQTv8GjwBkn9WA6g1e5UTg,185.0,Hydro Water Reservoir,12W-0000000925-8,intra_zonal,Maggia (OFIMA),Centrale di Robiei,1,MAW,PT15M,2,2021-04-12 06:00:00+02:00
16,CH,Planned maintenance,A03,,2021-04-02 23:00:00+02:00,8y1aHhSgMwe50r9sMK6AzQ,185.0,Hydro Water Reservoir,12W-0000000925-8,intra_zonal,Maggia (OFIMA),Centrale di Robiei,1,MAW,PT15M,2,2021-01-07 00:00:00+01:00
0,CH,Planned maintenance,A03,,2021-01-01 00:00:00+01:00,l7VZsVNEWBMTmV8CaF_EYw,288.0,Hydro Water Reservoir,12W-0000000902-P,intra_zonal,Gde-Dixence (GD),Usine de Fionnay,1,MAW,PT15M,1,2020-07-11 18:00:00+02:00
0,CH,Planned maintenance,A03,,2021-01-01 00:00:00+01:00,8Jk4I3RMy6G5W_Ip_Y3aaw,384.0,Hydro Water Reservoir,12W-0000000902-P,intra_zonal,Gde-Dixence (GD),Usine de Nendaz,1,MAW,PT15M,1,2020-07-11 18:00:00+02:00
858,CH,Planned maintenance,A03,Cancelled,2021-03-05 18:00:00+01:00,orepyh3FK8t2S8kbFxzWJA,1254.0,Hydro Water Reservoir,12W-0000000902-P,intra_zonal,Gde-Dixence (GD),Usine de Bieudron,1,MAW,PT15M,2,2021-02-28 06:00:00+01:00
858,CH,Planned maintenance,A03,Cancelled,2021-02-27 18:00:00+01:00,RqDqxusUass73VyUQoRxOg,1254.0,Hydro Water Reservoir,12W-0000000902-P,intra_zonal,Gde-Dixence (GD),Usine de Bieudron,1,MAW,PT15M,2,2021-02-22 06:00:00+01:00
4,CH,Planned maintenance,A03,Cancelled,2021-02-24 13:00:00+01:00,pG3V--ENCXcevyu9YJZuyQ,108.0,Hydro Water Reservoir,12W-0000000925-8,intra_zonal,Maggia (OFIMA),Centrale di Cavergno,1,MAW,PT15M,2,2021-02-24 07:00:00+01:00
4,CH,Planned maintenance,A03,Cancelled,2021-03-26 23:00:00+01:00,uwt4aF_RSa382s598fsaPw,108.0,Hydro Water Reservoir,12W-0000000925-8,intra_zonal,Maggia (OFIMA),Centrale di Cavergno,1,MAW,PT15M,3,2021-03-11 00:00:00+01:00
83.7,CH,Planned maintenance,A03,Cancelled,2021-03-25 15:00:00+01:00,rRogAaeJuaXLGnkPn3yZPg,192.7,Hydro Pumped Storage,12W-0000001565-6,intra_zonal,Kraftwerk Bergell,Bergell Turbinen,1,MAW,PT15M,2,2021-03-01 06:00:00+01:00
42.7,CH,Planned maintenance,A03,Cancelled,2021-04-16 17:00:00+02:00,cG9mrLGkI6ikfPqN6SI6iA,192.7,Hydro Pumped Storage,12W-0000001565-6,intra_zonal,Kraftwerk Bergell,Bergell Turbinen,1,MAW,PT15M,2,2021-04-12 07:00:00+02:00
1178,CH,Planned maintenance,A03,Cancelled,2021-03-08 17:00:00+01:00,8AqAfh0ymG3cRTghi9a5-A,1307.0,Hydro Pumped Storage,12W-0000000031-O,intra_zonal,KW Oberhasli AG (KWO),KWO Produktion,1,MAW,PT15M,2,2021-03-08 06:00:00+01:00
1178,CH,Planned maintenance,A03,Cancelled,2021-03-22 17:00:00+01:00,1mj3_0VWXal39rWke8vTaw,1307.0,Hydro Pumped Storage,12W-0000000031-O,intra_zonal,KW Oberhasli AG (KWO),KWO Produktion,1,MAW,PT15M,2,2021-03-22 06:00:00+01:00
92.7,CH,Planned maintenance,A03,Cancelled,2021-04-16 17:00:00+02:00,pK6YQ6QYF8vZAuPs80fifw,192.7,Hydro Pumped Storage,12W-0000001565-6,intra_zonal,Kraftwerk Bergell,Bergell Turbinen,1,MAW,PT15M,2,2021-04-12 07:00:00+02:00
95,CH,Planned maintenance,A03,Cancelled,2021-04-16 17:00:00+02:00,DBdyPgkoX9_bGpMjBPw04w,198.0,Hydro Water Reservoir,12W-0000001567-0,intra_zonal,Kraftwerk Mittelbünden,Mittelbünden Turbinen,1,MAW,PT15M,2,2021-04-12 07:00:00+02:00
33.7,CH,Planned maintenance,A03,Cancelled,2021-03-25 15:00:00+01:00,3QGEVsXCsVuvbQtIZYkJVQ,192.7,Hydro Pumped Storage,12W-0000001565-6,intra_zonal,Kraftwerk Bergell,Bergell Turbinen,1,MAW,PT15M,2,2021-03-01 06:00:00+01:00
0,CH,Planned maintenance,A03,Cancelled,2021-04-16 17:00:00+02:00,DQyVWrakm_gknTW0eGfNgA,192.7,Hydro Pumped Storage,12W-0000001565-6,intra_zonal,Kraftwerk Bergell,Bergell Turbinen,1,MAW,PT15M,2,2021-04-12 07:00:00+02:00
0,CH,Planned maintenance,A03,,2021-03-05 18:00:00+01:00,Ayed_SioKJD4lUql1s3zyw,162.0,Hydro Water Reservoir,12W-0000000925-8,intra_zonal,Maggia (OFIMA),Centrale di Bavona,1,MAW,PT15M,1,2021-02-24 13:00:00+01:00
0,CH,Planned maintenance,A03,,2021-02-24 06:00:00+01:00,JzggvGP8poEnqAfJzsbpaw,162.0,Hydro Water Reservoir,12W-0000000925-8,intra_zonal,Maggia (OFIMA),Centrale di Bavona,1,MAW,PT15M,2,2021-02-22 06:00:00+01:00
0,CH,Planned maintenance,A03,,2021-02-24 13:00:00+01:00,HeHjsUf9UiOoc86ibCyj6A,162.0,Hydro Water Reservoir,12W-0000000925-8,intra_zonal,Maggia (OFIMA),Centrale di Bavona,1,MAW,PT15M,1,2021-02-24 06:00:00+01:00
0,CH,Planned maintenance,A03,,2021-02-24 12:00:00+01:00,oYDSC3qBshXYmq15EdOo6w,108.0,Hydro Water Reservoir,12W-0000000925-8,intra_zonal,Maggia (OFIMA),Centrale di Cavergno,1,MAW,PT15M,1,2021-02-24 07:00:00+01:00
4,CH,Planned maintenance,A03,,2021-03-05 18:00:00+01:00,ehobyMl43Vo78zqS66WDug,108.0,Hydro Water Reservoir,12W-0000000925-8,intra_zonal,Maggia (OFIMA),Centrale di Cavergno,1,MAW,PT15M,1,2021-02-24 12:00:00+01:00
4,CH,Planned maintenance,A03,,2021-02-24 07:00:00+01:00,Uesuun84tNN871BsUm4J9A,108.0,Hydro Water Reservoir,12W-0000000925-8,intra_zonal,Maggia (OFIMA),Centrale di Cavergno,1,MAW,PT15M,1,2021-02-22 07:00:00+01:00
0,CH,Planned maintenance,A03,,2021-01-01 00:00:00+01:00,4PfIQFXLJz6hU4jNkvxQew,288.0,Hydro Water Reservoir,12W-0000000902-P,intra_zonal,Gde-Dixence (GD),Usine de Fionnay,1,MAW,PT15M,1,2020-01-01 00:00:00+01:00
0,CH,Planned maintenance,A03,,2022-01-01 00:00:00+01:00,L35Cm3gaO4_t7Kbm6B8_MA,384.0,Hydro Water Reservoir,12W-0000000902-P,intra_zonal,Gde-Dixence (GD),Usine de Nendaz,1,MAW,PT15M,1,2021-01-01 00:00:00+01:00
0,CH,Planned maintenance,A03,,2022-01-01 00:00:00+01:00,kuSYFcO9cFoWz8ArWYlG0g,288.0,Hydro Water Reservoir,12W-0000000902-P,intra_zonal,Gde-Dixence (GD),Usine de Fionnay,1,MAW,PT15M,2,2021-01-01 00:00:00+01:00
0,CH,Planned maintenance,A03,Cancelled,2021-03-19 18:00:00+01:00,QPr4-j9S_uWgkKeBPpVroQ,105.0,Hydro Pumped Storage,12W-0000000917-6,intra_zonal,KSL - KW Sarganserland AG,Mapragg - Gigerwald G1,1,MAW,PT15M,2,2021-01-01 00:00:00+01:00
0,CH,Planned maintenance,A03,Cancelled,2021-03-19 18:00:00+01:00,_q8Q27OuupLEwlE7GuaZ4g,105.0,Hydro Pumped Storage,12W-0000000917-6,intra_zonal,KSL - KW Sarganserland AG,Mapragg - Gigerwald G2,1,MAW,PT15M,2,2021-01-01 00:00:00+01:00
0,CH,Planned maintenance,A03,Cancelled,2021-03-19 18:00:00+01:00,SeMgoq5CClKi3-zlqCSwvg,105.0,Hydro Pumped Storage,12W-0000000917-6,intra_zonal,KSL - KW Sarganserland AG,Mapragg - Gigerwald G3,1,MAW,PT15M,2,2021-01-01 00:00:00+01:00
0,CH,Planned maintenance,A03,Cancelled,2021-01-01 00:00:00+01:00,JGCJx1TtCFCRU7BCIXFRqw,105.0,Hydro Pumped Storage,12W-0000000917-6,intra_zonal,KSL - KW Sarganserland AG,Mapragg - Gigerwald G1,1,MAW,PT15M,2,2020-11-02 06:00:00+01:00
0,CH,Planned maintenance,A03,Cancelled,2021-01-01 00:00:00+01:00,-Arp5SwYhCQSmPY9LCHbrw,105.0,Hydro Pumped Storage,12W-0000000917-6,intra_zonal,KSL - KW Sarganserland AG,Mapragg - Gigerwald G2,1,MAW,PT15M,2,2020-11-02 06:00:00+01:00
0,CH,Planned maintenance,A03,Cancelled,2021-01-01 00:00:00+01:00,r__ELp-daqrzgaN0uPzg2Q,105.0,Hydro Pumped Storage,12W-0000000917-6,intra_zonal,KSL - KW Sarganserland AG,Mapragg - Gigerwald G3,1,MAW,PT15M,2,2020-11-02 06:00:00+01:00
858,CH,Planned maintenance,A03,Cancelled,2021-04-24 18:00:00+02:00,H-Las059zDHrrmliZSj9bA,1254.0,Hydro Water Reservoir,12W-0000000902-P,intra_zonal,Gde-Dixence (GD),Usine de Bieudron,1,MAW,PT15M,2,2021-03-15 06:00:00+01:00
858,CH,Planned maintenance,A03,Cancelled,2021-06-05 18:00:00+02:00,jJ6d4KbidB47FwEq9nBW-Q,1254.0,Hydro Water Reservoir,12W-0000000902-P,intra_zonal,Gde-Dixence (GD),Usine de Bieudron,1,MAW,PT15M,2,2021-03-15 06:00:00+01:00
152.3,CH,Planned maintenance,A03,Cancelled,2021-02-15 17:00:00+01:00,1gsE5_hjZC9vwK6nEoU7ow,930.0,Hydro Pumped Storage,12W-0000000241-A,intra_zonal,Nant de Drance (NDD),Usine de Nant de Drance,1,MAW,PT15M,3,2021-01-01 00:00:00+01:00
1177,CH,Planned maintenance,A03,Cancelled,2021-04-19 17:00:00+02:00,vPbuuV-pliYFOXJDzQ58BQ,1307.0,Hydro Pumped Storage,12W-0000000031-O,intra_zonal,KW Oberhasli AG (KWO),KWO Produktion,1,MAW,PT15M,3,2021-04-12 07:00:00+02:00
858,CH,Planned maintenance,A03,Cancelled,2021-08-20 18:00:00+02:00,2HSTgznr2PAZXehkGKMftw,1254.0,Hydro Water Reservoir,12W-0000000902-P,intra_zonal,Gde-Dixence (GD),Usine de Bieudron,1,MAW,PT15M,2,2021-03-15 06:00:00+01:00
0,CH,Planned maintenance,A03,Cancelled,2021-01-01 00:00:00+01:00,vBtn0TRYZc5KVlwInHwZpA,250.0,Hydro Pumped Storage,12W-0000000018-B,intra_zonal,KLL - KW Linth-Limmern AG,Limmern - Muttsee G4,1,MAW,PT15M,2,2020-11-30 07:00:00+01:00
0,CH,Planned maintenance,A03,Cancelled,2021-03-19 17:00:00+01:00,DjrFzBdbWEvgNm3gExZT6w,120.0,Hydro Water Reservoir,12W-0000000026-D,intra_zonal,Blenio (OFIBLE),Centrale di Olivone,1,MAW,PT15M,2,2021-03-01 07:00:00+01:00
111,CH,Planned maintenance,A03,Cancelled,2021-03-19 17:00:00+01:00,zsDnEtbR3_CZ6L72Lw06-Q,420.0,Hydro Water Reservoir,12W-0000000026-D,intra_zonal,Blenio (OFIBLE),Centrale di Biasca,1,MAW,PT15M,4,2021-03-01 07:00:00+01:00
1186,CH,Planned maintenance,A03,Cancelled,2021-03-14 23:00:00+01:00,mcsC-0l0GsjqcRISyRvspQ,1307.0,Hydro Pumped Storage,12W-0000000031-O,intra_zonal,KW Oberhasli AG (KWO),KWO Produktion,1,MAW,PT15M,2,2021-03-08 06:00:00+01:00
297,CH,Planned maintenance,A03,Cancelled,2021-04-30 18:00:00+02:00,bVqOsS7UUWYLQ9HJm7NR1g,421.0,Hydro Water Reservoir,12W-0000000034-F,intra_zonal,Kraftwerke Mauvoisin AG,Stufe FMM Produktion Total,1,MAW,PT15M,2,2021-04-05 07:00:00+02:00
33,CH,Planned maintenance,A03,,2021-05-07 18:00:00+02:00,F0vfsekZT8iux_Aky3vjQA,421.0,Hydro Water Reservoir,12W-0000000034-F,intra_zonal,Kraftwerke Mauvoisin AG,Stufe FMM Produktion Total,1,MAW,PT15M,1,2021-04-05 07:00:00+02:00
0,CH,Planned maintenance,A03,,2021-01-01 00:00:00+01:00,mURUKhYwnnIPvt5T5fDRSQ,250.0,Hydro Pumped Storage,12W-0000000018-B,intra_zonal,KLL - KW Linth-Limmern AG,Limmern - Muttsee G3,1,MAW,PT15M,5,2020-06-08 07:00:00+02:00
0,CH,Planned maintenance,A03,Cancelled,2021-01-01 00:00:00+01:00,1HW87s_yKP1QA2tPsuXYYQ,250.0,Hydro Pumped Storage,12W-0000000018-B,intra_zonal,KLL - KW Linth-Limmern AG,Limmern - Muttsee G4,1,MAW,PT15M,2,2020-12-14 07:00:00+01:00
0,CH,Planned maintenance,A03,Cancelled,2021-01-13 17:00:00+01:00,6s77APOenp0s36DRSygTiA,250.0,Hydro Pumped Storage,12W-0000000018-B,intra_zonal,KLL - KW Linth-Limmern AG,Limmern - Muttsee G1,1,MAW,PT15M,2,2021-01-13 07:00:00+01:00
0,CH,Planned maintenance,A03,Cancelled,2021-01-13 17:00:00+01:00,2U8qF8cayyuWTRO9H9uyeQ,250.0,Hydro Pumped Storage,12W-0000000018-B,intra_zonal,KLL - KW Linth-Limmern AG,Limmern - Muttsee G2,1,MAW,PT15M,2,2021-01-13 07:00:00+01:00
0,CH,Planned maintenance,A03,Cancelled,2021-01-01 00:00:00+01:00,E6dVRyJHjNepYp7xlLDuXA,250.0,Hydro Pumped Storage,12W-0000000018-B,intra_zonal,KLL - KW Linth-Limmern AG,Limmern - Muttsee G4,1,MAW,PT15M,2,2020-05-12 07:00:00+02:00
25,CH,Planned maintenance,A03,,2021-04-15 19:00:00+02:00,TcclECDJN2K2NIwCFVMKpA,185.0,Hydro Water Reservoir,12W-0000000925-8,intra_zonal,Maggia (OFIMA),Centrale di Robiei,1,MAW,PT15M,4,2021-04-12 06:00:00+02:00
0,CH,Planned maintenance,A03,Cancelled,2021-04-24 17:00:00+02:00,f0vkWNUAwblnxnUGefCffg,114.0,Hydro Water Reservoir,12W-0000000065-0,intra_zonal,Verzasca,Verzasca,1,MAW,PT15M,2,2021-01-01 00:00:00+01:00
0,CH,Planned maintenance,A03,Cancelled,2021-01-01 00:00:00+01:00,Ym-mXJNaLKqrMBP2x9vmKQ,114.0,Hydro Water Reservoir,12W-0000000065-0,intra_zonal,Verzasca,Verzasca,1,MAW,PT15M,2,2020-12-19 07:00:00+01:00
91,CH,Planned maintenance,A03,Cancelled,2021-04-01 00:00:00+02:00,7AzZ72YR9QH1wxftJZdfHQ,226.0,Hydro Water Reservoir,12W-0000000064-3,intra_zonal,AET Leventina,AET Leventina,1,MAW,PT15M,2,2021-01-04 00:00:00+01:00
1147,CH,Planned maintenance,A03,Cancelled,2021-03-24 23:00:00+01:00,l63GJ6RktgyTIX4biB9vSA,1307.0,Hydro Pumped Storage,12W-0000000031-O,intra_zonal,KW Oberhasli AG (KWO),KWO Produktion,1,MAW,PT15M,2,2021-03-15 06:00:00+01:00
4,CH,Planned maintenance,A03,Cancelled,2021-03-24 16:00:00+01:00,dVzX5hj876umuyr3GHrpIw,108.0,Hydro Water Reservoir,12W-0000000925-8,intra_zonal,Maggia (OFIMA),Centrale di Cavergno,1,MAW,PT15M,2,2021-03-24 08:00:00+01:00
4,CH,Planned maintenance,A03,Cancelled,2021-03-23 16:00:00+01:00,dUGvd3yDb05qlVcYhzpb5A,108.0,Hydro Water Reservoir,12W-0000000925-8,intra_zonal,Maggia (OFIMA),Centrale di Cavergno,1,MAW,PT15M,2,2021-03-23 08:00:00+01:00
4,CH,Planned maintenance,A03,Cancelled,2021-03-25 16:00:00+01:00,MlgTjodHdbnG6XYkbfNW9g,108.0,Hydro Water Reservoir,12W-0000000925-8,intra_zonal,Maggia (OFIMA),Centrale di Cavergno,1,MAW,PT15M,2,2021-03-25 08:00:00+01:00
50,CH,Planned maintenance,A03,Cancelled,2021-03-23 16:00:00+01:00,Hj_7sZc73YVzJkNodVGg6Q,150.0,Hydro Water Reservoir,12W-0000000925-8,intra_zonal,Maggia (OFIMA),Centrale di Verbano,1,MAW,PT15M,2,2021-03-23 08:00:00+01:00
