00:00 - 01:00,55,,803,,n/e,n/e,1059,,117,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,760,,213,,n/e,n/e,1425,,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,1325,
01:00 - 02:00,55,,688,,n/e,n/e,1059,,118,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,732,,41,,n/e,n/e,1425,,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,1449,
02:00 - 03:00,54,,674,,n/e,n/e,1049,,118,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,555,,18,,n/e,n/e,1425,,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,1735,
03:00 - 04:00,55,,692,,n/e,n/e,1047,,118,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,565,,41,,n/e,n/e,1425,,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,1754,
04:00 - 05:00,55,,695,,n/e,n/e,1043,,116,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,607,,74,,n/e,n/e,1426,,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,1806,
05:00 - 06:00,58,,687,,n/e,n/e,1056,,118,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,735,,81,,n/e,n/e,1426,,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,1945,
06:00 - 07:00,59,,678,,n/e,n/e,1060,,119,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,745,,79,,n/e,n/e,1425,,n/e,n/e,n/e,n/e,22,,n/e,n/e,n/e,n/e,2051,
07:00 - 08:00,58,,681,,n/e,n/e,1063,,118,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,724,,105,,n/e,n/e,1425,,n/e,n/e,n/e,n/e,138,,n/e,n/e,n/e,n/e,2083,
08:00 - 09:00,58,,694,,n/e,n/e,1070,,117,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,952,,110,,n/e,n/e,1426,,n/e,n/e,n/e,n/e,263,,n/e,n/e,n/e,n/e,1925,
09:00 - 10:00,59,,704,,n/e,n/e,1064,,118,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1115,,174,,n/e,n/e,1426,,n/e,n/e,n/e,n/e,352,,n/e,n/e,n/e,n/e,1794,
