00:00 - 01:00,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7587,,n/e,n/e,5841,,1303,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4014,
01:00 - 02:00,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7015,,n/e,n/e,5842,,1265,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4045,
02:00 - 03:00,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7086,,n/e,n/e,5839,,1273,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4021,
03:00 - 04:00,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7088,,n/e,n/e,5839,,1277,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3948,
04:00 - 05:00,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6746,,n/e,n/e,5840,,1277,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3763,
05:00 - 06:00,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7173,,n/e,n/e,5839,,1301,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3597,
06:00 - 07:00,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7497,,n/e,n/e,5839,,1334,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3355,
07:00 - 08:00,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7973,,n/e,n/e,5840,,1423,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3135,
08:00 - 09:00,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8820,,n/e,n/e,5840,,1469,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2937,
09:00 - 10:00,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9060,,n/e,n/e,5840,,1480,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2713,
10:00 - 11:00,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9220,,n/e,n/e,5840,,1535,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2441,
11:00 - 12:00,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9253,,n/e,n/e,5884,,1559,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2141,
12:00 - 13:00,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9218,,n/e,n/e,6062,,1562,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1894,
13:00 - 14:00,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9238,,n/e,n/e,6208,,1563,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1770,
14:00 - 15:00,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9409,,n/e,n/e,6275,,1565,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1723,
15:00 - 16:00,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9813,,n/e,n/e,6275,,1565,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,1803,
16:00 - 17:00,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10094,,n/e,n/e,6329,,1570,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2043,
17:00 - 18:00,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,10115,,n/e,n/e,6344,,1583,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2459,
18:00 - 19:00,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9945,,n/e,n/e,6344,,1584,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,2985,
19:00 - 20:00,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9775,,n/e,n/e,6349,,1583,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3450,
20:00 - 21:00,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9553,,n/e,n/e,6353,,1589,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4114,
21:00 - 22:00,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9212,,n/e,n/e,6354,,1590,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4848,
22:00 - 23:00,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8742,,n/e,n/e,6354,,1575,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5364,
23:00 - 00:00,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8332,,n/e,n/e,6356,,1482,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5716,
00:00 - 01:00,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7065,,n/e,n/e,6359,,1371,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6177,
01:00 - 02:00,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6519,,n/e,n/e,6357,,1307,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6234,
02:00 - 03:00,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6271,,n/e,n/e,6359,,1260,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6296,
03:00 - 04:00,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5353,,n/e,n/e,6357,,1258,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6257,
04:00 - 05:00,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5056,,n/e,n/e,6359,,1286,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6034,
05:00 - 06:00,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5120,,n/e,n/e,6360,,1290,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5732,
06:00 - 07:00,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5448,,n/e,n/e,6361,,1282,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5394,
07:00 - 08:00,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6597,,n/e,n/e,6360,,1343,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5004,
08:00 - 09:00,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,7221,,n/e,n/e,6361,,1384,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4738,
09:00 - 10:00,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8378,,n/e,n/e,6360,,1465,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4387,
10:00 - 11:00,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,8845,,n/e,n/e,6359,,1483,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4095,
11:00 - 12:00,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9036,,n/e,n/e,6359,,1506,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3771,
12:00 - 13:00,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9129,,n/e,n/e,6359,,1513,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3636,
13:00 - 14:00,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9257,,n/e,n/e,6360,,1511,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3356,
14:00 - 15:00,n/e,n/e,n/e,n/e,n/e,n/e,0,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,9462,,n/e,n/e,6387,,1516,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3092,
