,PHOT,WTOF,WTON
2016-01-01 00:00:00,0.0,0.0,0.413371
2016-01-01 00:15:00,0.0,0.0,0.40112
2016-01-01 00:30:00,0.0,0.0,0.388869
2016-01-01 00:45:00,0.0,0.0,0.376618
2016-01-01 01:00:00,0.0,0.0,0.364367
2016-01-01 01:15:00,0.0,0.0,0.3541265
2016-01-01 01:30:00,0.0,0.0,0.343886
2016-01-01 01:45:00,0.0,0.0,0.3336455
2016-01-01 02:00:00,0.0,0.0,0.323405
2016-01-01 02:15:00,0.0,0.0,0.314288
2016-01-01 02:30:00,0.0,0.0,0.30517099999999997
2016-01-01 02:45:00,0.0,0.0,0.296054
2016-01-01 03:00:00,0.0,0.0,0.286937
2016-01-01 03:15:00,0.0,0.0,0.2786605
2016-01-01 03:30:00,0.0,0.0,0.27038399999999996
2016-01-01 03:45:00,0.0,0.0,0.2621075
2016-01-01 04:00:00,0.0,0.0,0.253831
2016-01-01 04:15:00,0.0,0.0,0.245354
2016-01-01 04:30:00,0.0,0.0,0.236877
2016-01-01 04:45:00,0.0,0.0,0.2284
2016-01-01 05:00:00,0.0,0.0,0.219923
2016-01-01 05:15:00,0.029750000000000002,0.0,0.2111265
2016-01-01 05:30:00,0.059500000000000004,0.0,0.20232999999999995
2016-01-01 05:45:00,0.08925,0.0,0.19353349999999991
2016-01-01 06:00:00,0.119,0.0,0.1847369999999999
2016-01-01 06:15:00,0.16349999999999998,0.0,0.17624399999999993
2016-01-01 06:30:00,0.208,0.0,0.16775099999999996
2016-01-01 06:45:00,0.25249999999999995,0.0,0.15925799999999998
2016-01-01 07:00:00,0.297,0.0,0.150765
2016-01-01 07:15:00,0.32999999999999996,0.0,0.14357475
2016-01-01 07:30:00,0.363,0.0,0.13638450000000002
2016-01-01 07:45:00,0.396,0.0,0.12919425
2016-01-01 08:00:00,0.429,0.0,0.122004
2016-01-01 08:15:00,0.44875,0.0,0.11632075
2016-01-01 08:30:00,0.4685,0.0,0.1106375
2016-01-01 08:45:00,0.48825,0.0,0.10495425
2016-01-01 09:00:00,0.508,0.0,0.099271
2016-01-01 09:15:00,0.5155,0.0,0.09524199999999997
2016-01-01 09:30:00,0.5229999999999999,0.0,0.09121299999999995
2016-01-01 09:45:00,0.5305,0.0,0.08718399999999993
2016-01-01 10:00:00,0.5379999999999999,0.0,0.0831549999999999
2016-01-01 10:15:00,0.5319999999999999,0.0,0.08125924999999992
2016-01-01 10:30:00,0.526,0.0,0.07936349999999995
