avail_qty,biddingzone_domain,businesstype,curvetype,docstatus,end,mrid,nominal_power,plant_type,production_resource_id,production_resource_location,production_resource_name,production_resource_psr_name,pstn,qty_uom,resolution,revision,start
200,CZ,Planned maintenance,A03,Cancelled,2018-01-04 00:00:00+01:00,lcCU5RhV2TRIZRlNrChPew,187.0,Fossil Hard coal,27W-PU-EDET----M,Dětmarovice,EDET_______,EDET_G1____,1,MAW,PT1M,2,2017-12-04 00:00:00+01:00
200,CZ,Planned maintenance,A03,Cancelled,2018-01-08 00:00:00+01:00,A25HReopOCKar991WYiptg,187.0,Fossil Hard coal,27W-PU-EDET----M,Dětmarovice,EDET_______,EDET_G1____,1,MAW,PT1M,2,2018-01-04 00:00:00+01:00
200,CZ,Planned maintenance,A03,Cancelled,2018-01-08 00:00:00+01:00,TFpqiKB39cYS4Fk56qHSOA,186.0,Fossil Hard coal,27W-PU-EDET----M,Dětmarovice,EDET_______,EDET_G2____,1,MAW,PT1M,2,2018-01-04 00:00:00+01:00
500,CZ,Planned maintenance,A03,Cancelled,2018-01-13 17:00:00+01:00,f6fsRZZR74Vh0T7eZYDkYg,470.0,Nuclear,27W-PU-EDUK----1,Dukovany,EDUK_______,EDUK_B4____,1,MAW,PT1M,2,2017-12-24 17:00:00+01:00
20,CZ,Planned maintenance,A03,Cancelled,2018-01-15 00:00:00+01:00,IZvenh0tG4CzyB4SYfOsjQ,185.0,Fossil Brown coal/Lignite,27W-PU-EPC1----Y,Počerady,EPC1_______,EPC1_G5____,1,MAW,PT1M,2,2017-12-19 00:00:00+01:00
20,CZ,Planned maintenance,A03,Cancelled,2018-01-15 00:00:00+01:00,JPS6MXkdWdE-Y8jViPR7Hg,186.0,Fossil Brown coal/Lignite,27W-PU-EPC1----Y,Počerady,EPC1_______,EPC1_G3____,1,MAW,PT1M,2,2017-12-16 00:00:00+01:00
20,CZ,Planned maintenance,A03,Cancelled,2018-01-15 00:00:00+01:00,gSFakawuSNDUoZOIuqqvCw,187.0,Fossil Brown coal/Lignite,27W-PU-EPC1----Y,Počerady,EPC1_______,EPC1_G4____,1,MAW,PT1M,2,2017-12-16 00:00:00+01:00
20,CZ,Planned maintenance,A03,Cancelled,2018-01-15 00:00:00+01:00,2_sxfX20eTR7sY_u214KHw,185.0,Fossil Brown coal/Lignite,27W-PU-EPC1----Y,Počerady,EPC1_______,EPC1_G6____,1,MAW,PT1M,2,2017-12-19 00:00:00+01:00
20,CZ,Planned maintenance,A03,Cancelled,2018-01-15 00:00:00+01:00,uSskdjeAk52LrF6NE6j3FA,187.0,Fossil Brown coal/Lignite,27W-PU-EPC1----Y,Počerady,EPC1_______,EPC1_G2____,1,MAW,PT1M,2,2017-12-16 00:00:00+01:00
5,CZ,Planned maintenance,A03,Cancelled,2018-01-16 00:00:00+01:00,Y-i-z8cL6zPmRMKW29CxVg,1029.0,Nuclear,27W-PU-ETEM----A,Temelín,ETEM_______,ETEM_G1____,1,MAW,PT1M,2,2018-01-01 00:00:00+01:00
5,CZ,Planned maintenance,A03,Cancelled,2018-01-16 00:00:00+01:00,nZ0T8oekPkgi_hEt1x0zJA,1027.0,Nuclear,27W-PU-ETEM----A,Temelín,ETEM_______,ETEM_G2____,1,MAW,PT1M,2,2018-01-01 00:00:00+01:00
19.7,CZ,Planned maintenance,A03,Cancelled,2018-01-01 00:00:00+01:00,tpPpyix1QTneWqFBw78rDQ,187.0,Fossil Brown coal/Lignite,27W-PU-EPC1----Y,Počerady,EPC1_______,EPC1_G2____,1,MAW,PT1M,2,2017-12-16 00:00:00+01:00
19.6,CZ,Planned maintenance,A03,Cancelled,2018-01-01 00:00:00+01:00,XpFXzVdIJpUz_IxX8M22yg,186.0,Fossil Brown coal/Lignite,27W-PU-EPC1----Y,Počerady,EPC1_______,EPC1_G3____,1,MAW,PT1M,2,2017-12-16 00:00:00+01:00
19.7,CZ,Planned maintenance,A03,Cancelled,2018-01-01 00:00:00+01:00,tRMyglgRh06-cLCkQht-Gg,187.0,Fossil Brown coal/Lignite,27W-PU-EPC1----Y,Počerady,EPC1_______,EPC1_G4____,1,MAW,PT1M,2,2017-12-16 00:00:00+01:00
19.7,CZ,Planned maintenance,A03,Cancelled,2018-01-01 00:00:00+01:00,QFKn_GWNzNLcKUenllZu_g,185.0,Fossil Brown coal/Lignite,27W-PU-EPC1----Y,Počerady,EPC1_______,EPC1_G5____,1,MAW,PT1M,2,2017-12-19 00:00:00+01:00
19.6,CZ,Planned maintenance,A03,Cancelled,2018-01-01 00:00:00+01:00,Xz2CVvsIQSQEBoJLOsVNKw,185.0,Fossil Brown coal/Lignite,27W-PU-EPC1----Y,Počerady,EPC1_______,EPC1_G6____,1,MAW,PT1M,2,2017-12-19 00:00:00+01:00
188.5,CZ,Planned maintenance,A03,,2018-01-01 00:00:00+01:00,lRI6sbaQzcP4KyQuSNLLsg,189.0,Fossil Brown coal/Lignite,27W-PU-EPR2----Y,Prunéřov 2,EPR2_______,EPR2_G21___,1,MAW,PT1M,1,2016-04-01 00:00:00+02:00
19.7,CZ,Planned maintenance,A03,Cancelled,2018-01-01 00:00:00+01:00,_iv_d-kMVqEcAy718SAZHQ,187.0,Fossil Brown coal/Lignite,27W-PU-EPC1----Y,Počerady,EPC1_______,EPC1_G2____,1,MAW,PT1M,2,2017-12-16 00:00:00+01:00
