07:15 - 07:30,0,0,n/e,n/e,n/e,n/e,1977,40,3305,4,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,487,0,4298,700,n/e,n/e,0,0,139,0,224,0,350,0
07:30 - 07:45,0,0,n/e,n/e,n/e,n/e,2030,39,3297,5,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,487,0,4373,701,n/e,n/e,0,0,133,0,223,0,367,0
07:45 - 08:00,0,0,n/e,n/e,n/e,n/e,2061,39,3266,5,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,487,0,4522,688,n/e,n/e,0,0,136,0,223,0,375,0
08:00 - 08:15,0,0,n/e,n/e,n/e,n/e,2073,37,3301,5,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,487,0,4821,679,n/e,n/e,0,0,132,0,223,0,354,0
08:15 - 08:30,0,0,n/e,n/e,n/e,n/e,2228,32,3393,4,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,487,0,4900,661,n/e,n/e,0,0,139,0,223,0,340,0
08:30 - 08:45,0,0,n/e,n/e,n/e,n/e,2421,33,3317,5,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,487,0,5056,658,n/e,n/e,0,0,144,0,222,0,328,0
08:45 - 09:00,0,0,n/e,n/e,n/e,n/e,2583,33,3272,5,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,487,0,5026,651,n/e,n/e,0,0,138,0,221,0,315,0
09:00 - 09:15,0,0,n/e,n/e,n/e,n/e,2876,35,3435,5,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,487,0,5205,639,n/e,n/e,0,0,143,0,219,0,311,0
09:15 - 09:30,0,0,n/e,n/e,n/e,n/e,2861,37,3436,4,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,487,0,5251,650,n/e,n/e,0,0,140,0,216,0,315,0
09:30 - 09:45,0,0,n/e,n/e,n/e,n/e,2890,32,3498,5,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,487,0,5293,635,n/e,n/e,0,0,145,0,219,0,303,0
09:45 - 10:00,0,0,n/e,n/e,n/e,n/e,2953,32,3535,5,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,487,0,5366,639,n/e,n/e,0,0,147,0,217,0,277,0
10:00 - 10:15,0,0,n/e,n/e,n/e,n/e,3221,32,3598,5,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,487,0,5414,633,n/e,n/e,0,0,145,0,212,0,281,0
10:15 - 10:30,0,0,n/e,n/e,n/e,n/e,3237,31,3568,5,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,487,0,5248,647,n/e,n/e,0,0,134,0,214,0,271,0
10:30 - 10:45,0,0,n/e,n/e,n/e,n/e,3340,31,3616,4,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,487,0,5208,630,n/e,n/e,0,0,137,0,210,0,262,0
10:45 - 11:00,0,0,n/e,n/e,n/e,n/e,3373,31,3642,5,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,487,0,5345,652,n/e,n/e,0,0,136,0,216,0,245,0
11:00 - 11:15,0,0,n/e,n/e,n/e,n/e,3412,31,3662,5,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,487,0,5332,649,n/e,n/e,0,0,137,0,215,0,248,0
11:15 - 11:30,0,0,n/e,n/e,n/e,n/e,3402,31,3680,5,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,487,0,5294,652,n/e,n/e,0,0,135,0,215,0,247,0
11:30 - 11:45,0,0,n/e,n/e,n/e,n/e,3431,31,3721,5,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,487,0,5249,655,n/e,n/e,0,0,138,0,217,0,249,0
11:45 - 12:00,0,0,n/e,n/e,n/e,n/e,3504,31,3760,5,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,487,0,5210,643,n/e,n/e,0,0,135,0,214,0,257,0
12:00 - 12:15,0,0,n/e,n/e,n/e,n/e,3426,32,3718,5,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,487,0,5270,656,n/e,n/e,0,0,142,0,215,0,265,0
12:15 - 12:30,0,0,n/e,n/e,n/e,n/e,3349,32,3660,5,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,487,0,5260,663,n/e,n/e,0,0,140,0,217,0,274,0
12:30 - 12:45,0,0,n/e,n/e,n/e,n/e,3391,31,3658,5,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,487,0,5230,668,n/e,n/e,0,0,138,0,215,0,267,0
12:45 - 13:00,0,0,n/e,n/e,n/e,n/e,3426,35,3683,4,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,487,0,5105,663,n/e,n/e,0,0,135,0,212,0,269,0
13:00 - 13:15,0,0,n/e,n/e,n/e,n/e,3330,30,3637,4,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,487,0,4876,668,n/e,n/e,0,0,139,0,208,0,265,0
13:15 - 13:30,0,0,n/e,n/e,n/e,n/e,3317,31,3597,5,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,487,0,4807,678,n/e,n/e,0,0,141,0,208,0,261,0
13:30 - 13:45,0,0,n/e,n/e,n/e,n/e,3269,29,3592,5,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,487,0,4787,680,n/e,n/e,0,0,138,0,211,0,260,0
13:45 - 14:00,0,0,n/e,n/e,n/e,n/e,3268,29,3592,5,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,487,0,4803,686,n/e,n/e,0,0,141,0,218,0,266,0
14:00 - 14:15,0,0,n/e,n/e,n/e,n/e,3533,31,3589,5,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,487,0,4774,691,n/e,n/e,0,0,149,0,219,0,257,0
14:15 - 14:30,0,0,n/e,n/e,n/e,n/e,3608,31,3622,5,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,487,0,4720,685,n/e,n/e,0,0,149,0,220,0,248,0
14:30 - 14:45,0,0,n/e,n/e,n/e,n/e,3678,31,3664,5,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,487,0,4727,672,n/e,n/e,0,0,147,0,219,0,262,0
14:45 - 15:00,0,0,n/e,n/e,n/e,n/e,3636,27,3604,5,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,487,0,4809,679,n/e,n/e,0,0,142,0,216,0,248,0
15:00 - 15:15,0,0,n/e,n/e,n/e,n/e,3815,28,3497,4,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,487,0,5069,678,n/e,n/e,0,0,145,0,220,0,244,0
15:15 - 15:30,0,0,n/e,n/e,n/e,n/e,3900,27,3460,4,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,487,0,5081,672,n/e,n/e,0,0,149,0,221,0,249,0
15:30 - 15:45,0,0,n/e,n/e,n/e,n/e,3996,28,3488,5,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,487,0,5045,673,n/e,n/e,0,0,147,0,218,0,259,0
15:45 - 16:00,0,0,n/e,n/e,n/e,n/e,4203,27,3614,5,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,487,0,5090,654,n/e,n/e,0,0,144,0,219,0,251,0
16:00 - 16:15,0,0,n/e,n/e,n/e,n/e,4385,28,3709,4,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,487,0,5528,627,n/e,n/e,0,0,145,0,217,0,246,0
16:15 - 16:30,0,0,n/e,n/e,n/e,n/e,4325,27,3676,5,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,487,0,5432,619,n/e,n/e,0,0,139,0,217,0,260,0
16:30 - 16:45,0,0,n/e,n/e,n/e,n/e,4350,28,3695,5,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,487,0,5307,618,n/e,n/e,0,0,147,0,214,0,262,0
16:45 - 17:00,0,0,n/e,n/e,n/e,n/e,4405,28,3719,4,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,487,0,5357,620,n/e,n/e,0,0,142,0,202,0,261,0
17:00 - 17:15,0,0,n/e,n/e,n/e,n/e,4437,28,3713,5,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,487,0,5626,620,n/e,n/e,0,0,146,0,171,0,268,0
17:15 - 17:30,0,0,n/e,n/e,n/e,n/e,4404,28,3708,5,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,487,0,5589,619,n/e,n/e,0,0,142,0,138,0,268,0
17:30 - 17:45,0,0,n/e,n/e,n/e,n/e,4384,28,3703,4,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,487,0,5485,622,n/e,n/e,0,0,139,0,108,0,252,0
17:45 - 18:00,0,0,n/e,n/e,n/e,n/e,4372,28,3695,5,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,487,0,5450,617,n/e,n/e,0,0,141,0,92,0,249,0
18:00 - 18:15,0,0,n/e,n/e,n/e,n/e,4447,29,3716,5,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,487,0,5416,617,n/e,n/e,0,0,140,0,97,0,249,0
18:15 - 18:30,0,0,n/e,n/e,n/e,n/e,4584,28,3762,4,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,487,0,5392,593,n/e,n/e,0,0,143,0,102,0,240,0
18:30 - 18:45,0,0,n/e,n/e,n/e,n/e,4532,28,3785,5,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,487,0,5500,601,n/e,n/e,0,0,135,0,82,0,217,0
18:45 - 19:00,0,0,n/e,n/e,n/e,n/e,4446,28,3737,4,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,487,0,5498,616,n/e,n/e,0,0,133,0,68,0,202,0
19:00 - 19:15,0,0,n/e,n/e,n/e,n/e,4454,29,3760,5,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,487,0,5384,614,n/e,n/e,0,0,135,0,61,0,164,0
19:15 - 19:30,0,0,n/e,n/e,n/e,n/e,4436,28,3747,5,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,487,0,5289,621,n/e,n/e,0,0,134,0,67,0,133,0
19:30 - 19:45,0,0,n/e,n/e,n/e,n/e,4425,29,3708,5,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,487,0,5214,614,n/e,n/e,0,0,129,0,65,0,102,0
19:45 - 20:00,0,0,n/e,n/e,n/e,n/e,4344,28,3696,4,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,486,0,5179,610,n/e,n/e,0,0,137,0,41,0,71,0
20:00 - 20:15,0,0,n/e,n/e,n/e,n/e,4436,28,3767,4,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,487,0,4903,601,n/e,n/e,0,0,132,0,32,0,50,0
20:15 - 20:30,0,0,n/e,n/e,n/e,n/e,4460,28,3775,5,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,486,0,4892,598,n/e,n/e,0,0,139,0,45,0,36,0
20:30 - 20:45,0,0,n/e,n/e,n/e,n/e,4335,28,3725,5,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,486,0,4881,609,n/e,n/e,0,0,132,0,38,0,27,0
20:45 - 21:00,0,0,n/e,n/e,n/e,n/e,4290,28,3712,5,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,486,0,4714,616,n/e,n/e,0,0,139,0,67,0,20,0
21:00 - 21:15,0,0,n/e,n/e,n/e,n/e,4221,28,3747,4,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,486,0,4558,619,n/e,n/e,0,0,137,0,113,0,19,0
21:15 - 21:30,0,0,n/e,n/e,n/e,n/e,4193,28,3708,4,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,486,0,4498,623,n/e,n/e,0,0,132,0,76,0,18,0
21:30 - 21:45,0,0,n/e,n/e,n/e,n/e,4187,28,3687,5,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,486,0,4539,620,n/e,n/e,0,0,128,0,61,0,19,0
21:45 - 22:00,0,0,n/e,n/e,n/e,n/e,4235,28,3681,5,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,486,0,4475,624,n/e,n/e,0,0,127,0,56,0,16,0
22:00 - 22:15,0,0,n/e,n/e,n/e,n/e,4185,28,3717,5,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,486,0,4375,654,n/e,n/e,0,0,126,0,50,0,11,0
22:15 - 22:30,0,0,n/e,n/e,n/e,n/e,4145,28,3723,5,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,486,0,4319,665,n/e,n/e,0,0,131,0,71,0,12,0
22:30 - 22:45,0,0,n/e,n/e,n/e,n/e,4053,28,3707,4,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,486,0,4244,674,n/e,n/e,0,0,129,0,68,0,17,0
22:45 - 23:00,0,0,n/e,n/e,n/e,n/e,3915,28,3659,5,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,486,0,4211,686,n/e,n/e,0,0,126,0,99,0,26,0
23:00 - 23:15,0,0,n/e,n/e,n/e,n/e,3153,29,3538,5,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,486,0,3244,722,n/e,n/e,0,0,125,0,136,0,34,0
23:15 - 23:30,0,0,n/e,n/e,n/e,n/e,3052,29,3375,5,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,487,0,2966,781,n/e,n/e,0,0,136,0,77,0,71,0
23:30 - 23:45,0,0,n/e,n/e,n/e,n/e,3118,29,3409,5,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,487,0,2995,783,n/e,n/e,0,0,129,0,103,0,89,0
23:45 - 00:00,0,0,n/e,n/e,n/e,n/e,2975,28,3303,5,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,487,0,2961,793,n/e,n/e,0,0,127,0,158,0,120,0
00:00 - 00:15,0,0,n/e,n/e,n/e,n/e,2625,34,3174,4,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,487,0,2825,810,n/e,n/e,0,0,127,0,168,0,168,0
00:15 - 00:30,0,0,n/e,n/e,n/e,n/e,2652,34,3217,4,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,487,0,2857,796,n/e,n/e,0,0,133,0,155,0,164,0
00:30 - 00:45,0,0,n/e,n/e,n/e,n/e,2504,39,3236,5,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,487,0,3117,791,n/e,n/e,0,0,129,0,171,0,167,0
00:45 - 01:00,0,0,n/e,n/e,n/e,n/e,2458,43,3201,5,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,487,0,3117,796,n/e,n/e,0,0,137,0,141,0,175,0
01:00 - 01:15,0,0,n/e,n/e,n/e,n/e,2403,41,3106,5,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,487,0,3086,804,n/e,n/e,0,0,132,0,140,0,176,0
01:15 - 01:30,0,0,n/e,n/e,n/e,n/e,2425,41,3032,4,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,487,0,3172,791,n/e,n/e,0,0,138,0,115,0,202,0
01:30 - 01:45,0,0,n/e,n/e,n/e,n/e,2412,41,2984,4,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,487,0,3348,788,n/e,n/e,0,0,133,0,124,0,207,0
01:45 - 02:00,0,0,n/e,n/e,n/e,n/e,2393,40,2855,5,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,487,0,3400,781,n/e,n/e,0,0,138,0,171,0,215,0
02:00 - 02:15,0,0,n/e,n/e,n/e,n/e,2315,37,2697,5,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,487,0,3331,781,n/e,n/e,0,0,133,0,189,0,207,0
