Year,Month,Day,Hour,Minute,MTU,Biomass_Actual_Aggregated,Biomass_Actual_Consumption,Fossil_Brown_coal-Lignite_Actual_Aggregated,Fossil_Brown_coal-Lignite_Actual_Consumption,Fossil_Coal-derived_gas_Actual_Aggregated,Fossil_Coal-derived_gas_Actual_Consumption,Fossil_Gas_Actual_Aggregated,Fossil_Gas_Actual_Consumption,Fossil_Hard_coal_Actual_Aggregated,Fossil_Hard_coal_Actual_Consumption,Fossil_Oil_Actual_Aggregated,Fossil_Oil_Actual_Consumption,Fossil_Oil_shale_Actual_Aggregated,Fossil_Oil_shale_Actual_Consumption,Fossil_Peat_Actual_Aggregated,Fossil_Peat_Actual_Consumption,Geothermal_Actual_Aggregated,Geothermal_Actual_Consumption,Hydro_Pumped_Storage_Actual_Aggregated,Hydro_Pumped_Storage_Actual_Consumption,Hydro_Run-of-river_and_poundage_Actual_Aggregated,Hydro_Run-of-river_and_poundage_Actual_Consumption,Hydro_Water_Reservoir_Actual_Aggregated,Hydro_Water_Reservoir_Actual_Consumption,Marine_Actual_Aggregated,Marine_Actual_Consumption,Nuclear_Actual_Aggregated,Nuclear_Actual_Consumption,Other_Actual_Aggregated,Other_Actual_Consumption,Other_renewable_Actual_Aggregated,Other_renewable_Actual_Consumption,Solar_Actual_Aggregated,Solar_Actual_Consumption,Waste_Actual_Aggregated,Waste_Actual_Consumption,Wind_Offshore_Actual_Aggregated,Wind_Offshore_Actual_Consumption,Wind_Onshore_Actual_Aggregated,Wind_Onshore_Actual_Consumption
2023,,,23,0,23:00 - 00:00,0,,n/e,n/e,n/e,n/e,202,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,64,,2091,,9920,,n/e,n/e,n/e,n/e,0,,70,,n/e,n/e,37,,n/e,n/e,1098,
2023,,,0,0,00:00 - 01:00,0,,n/e,n/e,n/e,n/e,202,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,59,,2098,,9798,,n/e,n/e,n/e,n/e,0,,72,,n/e,n/e,36,,n/e,n/e,854,
2023,,,1,0,01:00 - 02:00,0,,n/e,n/e,n/e,n/e,202,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,58,,2060,,9462,,n/e,n/e,n/e,n/e,0,,73,,n/e,n/e,36,,n/e,n/e,816,
2023,,,2,0,02:00 - 03:00,0,,n/e,n/e,n/e,n/e,199,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,60,,2073,,9548,,n/e,n/e,n/e,n/e,0,,73,,n/e,n/e,36,,n/e,n/e,707,
2023,,,3,0,03:00 - 04:00,0,,n/e,n/e,n/e,n/e,202,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,59,,2068,,9880,,n/e,n/e,n/e,n/e,0,,71,,n/e,n/e,36,,n/e,n/e,689,
2023,,,4,0,04:00 - 05:00,0,,n/e,n/e,n/e,n/e,204,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,59,,2075,,10041,,n/e,n/e,n/e,n/e,0,,70,,n/e,n/e,31,,n/e,n/e,665,
2023,,,5,0,05:00 - 06:00,0,,n/e,n/e,n/e,n/e,205,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,63,,2114,,11407,,n/e,n/e,n/e,n/e,0,,70,,n/e,n/e,31,,n/e,n/e,643,
2023,,,6,0,06:00 - 07:00,0,,n/e,n/e,n/e,n/e,202,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,122,,2184,,14429,,n/e,n/e,n/e,n/e,0,,67,,n/e,n/e,30,,n/e,n/e,649,
2023,,,7,0,07:00 - 08:00,0,,n/e,n/e,n/e,n/e,204,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,127,,2248,,15465,,n/e,n/e,n/e,n/e,0,,67,,n/e,n/e,29,,n/e,n/e,699,
2023,,,8,0,08:00 - 09:00,0,,n/e,n/e,n/e,n/e,206,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,130,,2278,,15505,,n/e,n/e,n/e,n/e,0,,66,,n/e,n/e,27,,n/e,n/e,783,
2023,,,9,0,09:00 - 10:00,0,,n/e,n/e,n/e,n/e,210,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,131,,2341,,15140,,n/e,n/e,n/e,n/e,0,,67,,n/e,n/e,24,,n/e,n/e,781,
2023,,,10,0,10:00 - 11:00,0,,n/e,n/e,n/e,n/e,211,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,134,,2385,,16223,,n/e,n/e,n/e,n/e,0,,68,,n/e,n/e,21,,n/e,n/e,765,
2023,,,11,0,11:00 - 12:00,0,,n/e,n/e,n/e,n/e,202,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,153,,2382,,16733,,n/e,n/e,n/e,n/e,0,,69,,n/e,n/e,26,,n/e,n/e,797,
2023,,,12,0,12:00 - 13:00,0,,n/e,n/e,n/e,n/e,209,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,162,,2415,,16037,,n/e,n/e,n/e,n/e,0,,69,,n/e,n/e,27,,n/e,n/e,745,
2023,,,13,0,13:00 - 14:00,0,,n/e,n/e,n/e,n/e,207,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,221,,2421,,16193,,n/e,n/e,n/e,n/e,0,,68,,n/e,n/e,27,,n/e,n/e,732,
2023,,,14,0,14:00 - 15:00,0,,n/e,n/e,n/e,n/e,204,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,234,,2421,,16926,,n/e,n/e,n/e,n/e,0,,69,,n/e,n/e,26,,n/e,n/e,819,
2023,,,15,0,15:00 - 16:00,0,,n/e,n/e,n/e,n/e,206,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,236,,2406,,17477,,n/e,n/e,n/e,n/e,0,,71,,n/e,n/e,26,,n/e,n/e,954,
2023,,,16,0,16:00 - 17:00,0,,n/e,n/e,n/e,n/e,212,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,285,,2428,,17835,,n/e,n/e,n/e,n/e,0,,70,,n/e,n/e,26,,n/e,n/e,840,
2023,,,17,0,17:00 - 18:00,0,,n/e,n/e,n/e,n/e,215,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,330,,2440,,18124,,n/e,n/e,n/e,n/e,0,,70,,n/e,n/e,26,,n/e,n/e,884,
2023,,,18,0,18:00 - 19:00,0,,n/e,n/e,n/e,n/e,216,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,270,,2425,,17537,,n/e,n/e,n/e,n/e,0,,68,,n/e,n/e,24,,n/e,n/e,857,
2023,,,19,0,19:00 - 20:00,0,,n/e,n/e,n/e,n/e,215,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,208,,2417,,16545,,n/e,n/e,n/e,n/e,0,,66,,n/e,n/e,23,,n/e,n/e,807,
2023,,,20,0,20:00 - 21:00,0,,n/e,n/e,n/e,n/e,205,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,207,,2393,,15186,,n/e,n/e,n/e,n/e,0,,66,,n/e,n/e,22,,n/e,n/e,694,
2023,,,21,0,21:00 - 22:00,0,,n/e,n/e,n/e,n/e,209,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,201,,2370,,14196,,n/e,n/e,n/e,n/e,0,,70,,n/e,n/e,22,,n/e,n/e,523,
2023,,,22,0,22:00 - 23:00,0,,n/e,n/e,n/e,n/e,208,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,200,,2337,,13191,,n/e,n/e,n/e,n/e,0,,70,,n/e,n/e,24,,n/e,n/e,530,
2023,,,23,0,23:00 - 00:00,0,,n/e,n/e,n/e,n/e,207,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,210,,2301,,12751,,n/e,n/e,n/e,n/e,0,,67,,n/e,n/e,26,,n/e,n/e,384,
2023,,,0,0,00:00 - 01:00,0,,n/e,n/e,n/e,n/e,206,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,206,,2262,,11486,,n/e,n/e,n/e,n/e,0,,69,,n/e,n/e,31,,n/e,n/e,436,
2023,,,1,0,01:00 - 02:00,0,,n/e,n/e,n/e,n/e,211,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,206,,2286,,10997,,n/e,n/e,n/e,n/e,0,,69,,n/e,n/e,34,,n/e,n/e,503,
2023,,,2,0,02:00 - 03:00,0,,n/e,n/e,n/e,n/e,205,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,207,,2261,,10542,,n/e,n/e,n/e,n/e,0,,70,,n/e,n/e,35,,n/e,n/e,443,
2023,,,3,0,03:00 - 04:00,0,,n/e,n/e,n/e,n/e,207,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,211,,2277,,10631,,n/e,n/e,n/e,n/e,0,,71,,n/e,n/e,35,,n/e,n/e,409,
2023,,,4,0,04:00 - 05:00,0,,n/e,n/e,n/e,n/e,209,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,210,,2274,,11761,,n/e,n/e,n/e,n/e,0,,67,,n/e,n/e,33,,n/e,n/e,463,
2023,,,5,0,05:00 - 06:00,0,,n/e,n/e,n/e,n/e,214,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,229,,2341,,14315,,n/e,n/e,n/e,n/e,0,,69,,n/e,n/e,26,,n/e,n/e,563,
2023,,,6,0,06:00 - 07:00,0,,n/e,n/e,n/e,n/e,211,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,425,,2357,,17021,,n/e,n/e,n/e,n/e,0,,62,,n/e,n/e,21,,n/e,n/e,607,
2023,,,7,0,07:00 - 08:00,0,,n/e,n/e,n/e,n/e,210,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,523,,2395,,17393,,n/e,n/e,n/e,n/e,0,,64,,n/e,n/e,18,,n/e,n/e,567,
2023,,,8,0,08:00 - 09:00,0,,n/e,n/e,n/e,n/e,200,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,506,,2442,,17328,,n/e,n/e,n/e,n/e,0,,67,,n/e,n/e,17,,n/e,n/e,736,
2023,,,9,0,09:00 - 10:00,0,,n/e,n/e,n/e,n/e,211,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,520,,2418,,17551,,n/e,n/e,n/e,n/e,0,,67,,n/e,n/e,18,,n/e,n/e,741,
2023,,,10,0,10:00 - 11:00,0,,n/e,n/e,n/e,n/e,212,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,483,,2421,,17344,,n/e,n/e,n/e,n/e,0,,64,,n/e,n/e,17,,n/e,n/e,831,
2023,,,11,0,11:00 - 12:00,0,,n/e,n/e,n/e,n/e,210,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,391,,2367,,17093,,n/e,n/e,n/e,n/e,0,,61,,n/e,n/e,16,,n/e,n/e,835,
2023,,,12,0,12:00 - 13:00,0,,n/e,n/e,n/e,n/e,212,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,381,,2365,,17426,,n/e,n/e,n/e,n/e,0,,62,,n/e,n/e,17,,n/e,n/e,805,
2023,,,13,0,13:00 - 14:00,0,,n/e,n/e,n/e,n/e,211,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,489,,2403,,18235,,n/e,n/e,n/e,n/e,0,,62,,n/e,n/e,18,,n/e,n/e,833,
2023,,,14,0,14:00 - 15:00,0,,n/e,n/e,n/e,n/e,213,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,542,,2483,,18376,,n/e,n/e,n/e,n/e,0,,64,,n/e,n/e,18,,n/e,n/e,932,
2023,,,15,0,15:00 - 16:00,0,,n/e,n/e,n/e,n/e,212,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,535,,2490,,18697,,n/e,n/e,n/e,n/e,0,,63,,n/e,n/e,21,,n/e,n/e,1166,
2023,,,16,0,16:00 - 17:00,0,,n/e,n/e,n/e,n/e,212,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,544,,2474,,19291,,n/e,n/e,n/e,n/e,0,,61,,n/e,n/e,20,,n/e,n/e,1412,
2023,,,17,0,17:00 - 18:00,0,,n/e,n/e,n/e,n/e,202,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,538,,2467,,18617,,n/e,n/e,n/e,n/e,0,,65,,n/e,n/e,21,,n/e,n/e,1610,
2023,,,18,0,18:00 - 19:00,0,,n/e,n/e,n/e,n/e,212,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,272,,2411,,17603,,n/e,n/e,n/e,n/e,0,,63,,n/e,n/e,21,,n/e,n/e,1817,
2023,,,19,0,19:00 - 20:00,0,,n/e,n/e,n/e,n/e,211,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,210,,2392,,16162,,n/e,n/e,n/e,n/e,0,,65,,n/e,n/e,21,,n/e,n/e,2036,
2023,,,20,0,20:00 - 21:00,0,,n/e,n/e,n/e,n/e,202,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,212,,2395,,14171,,n/e,n/e,n/e,n/e,0,,66,,n/e,n/e,25,,n/e,n/e,2308,
2023,,,21,0,21:00 - 22:00,0,,n/e,n/e,n/e,n/e,204,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,210,,2354,,12253,,n/e,n/e,n/e,n/e,0,,64,,n/e,n/e,27,,n/e,n/e,2547,
2023,,,22,0,22:00 - 23:00,0,,n/e,n/e,n/e,n/e,205,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,203,,2328,,10466,,n/e,n/e,n/e,n/e,0,,67,,n/e,n/e,28,,n/e,n/e,2801,
2023,,,23,0,23:00 - 00:00,0,,n/e,n/e,n/e,n/e,202,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,141,,2303,,9536,,n/e,n/e,n/e,n/e,0,,68,,n/e,n/e,28,,n/e,n/e,2955,
2023,,,0,0,00:00 - 01:00,0,,n/e,n/e,n/e,n/e,202,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,134,,2278,,8681,,n/e,n/e,n/e,n/e,0,,69,,n/e,n/e,28,,n/e,n/e,3121,
2023,,,1,0,01:00 - 02:00,0,,n/e,n/e,n/e,n/e,203,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,124,,2272,,7885,,n/e,n/e,n/e,n/e,0,,72,,n/e,n/e,28,,n/e,n/e,3285,
2023,,,2,0,02:00 - 03:00,0,,n/e,n/e,n/e,n/e,203,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,124,,2248,,7668,,n/e,n/e,n/e,n/e,0,,71,,n/e,n/e,28,,n/e,n/e,3396,
2023,,,3,0,03:00 - 04:00,0,,n/e,n/e,n/e,n/e,203,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,125,,2254,,7673,,n/e,n/e,n/e,n/e,0,,70,,n/e,n/e,28,,n/e,n/e,3483,
2023,,,4,0,04:00 - 05:00,0,,n/e,n/e,n/e,n/e,203,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,126,,2262,,7716,,n/e,n/e,n/e,n/e,0,,71,,n/e,n/e,28,,n/e,n/e,3546,
2023,,,5,0,05:00 - 06:00,0,,n/e,n/e,n/e,n/e,204,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,139,,2282,,9055,,n/e,n/e,n/e,n/e,0,,70,,n/e,n/e,25,,n/e,n/e,3589,
2023,,,6,0,06:00 - 07:00,0,,n/e,n/e,n/e,n/e,204,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,204,,2291,,11182,,n/e,n/e,n/e,n/e,0,,68,,n/e,n/e,27,,n/e,n/e,3746,
2023,,,7,0,07:00 - 08:00,0,,n/e,n/e,n/e,n/e,204,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,205,,2307,,11678,,n/e,n/e,n/e,n/e,0,,60,,n/e,n/e,23,,n/e,n/e,3826,
2023,,,8,0,08:00 - 09:00,0,,n/e,n/e,n/e,n/e,204,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,209,,2316,,12475,,n/e,n/e,n/e,n/e,0,,64,,n/e,n/e,27,,n/e,n/e,3893,
2023,,,9,0,09:00 - 10:00,0,,n/e,n/e,n/e,n/e,203,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,199,,2410,,12748,,n/e,n/e,n/e,n/e,0,,61,,n/e,n/e,24,,n/e,n/e,3944,
2023,,,10,0,10:00 - 11:00,0,,n/e,n/e,n/e,n/e,209,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,208,,2360,,12457,,n/e,n/e,n/e,n/e,0,,68,,n/e,n/e,23,,n/e,n/e,3943,
2023,,,11,0,11:00 - 12:00,0,,n/e,n/e,n/e,n/e,204,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,210,,2374,,12482,,n/e,n/e,n/e,n/e,0,,68,,n/e,n/e,26,,n/e,n/e,3912,
2023,,,12,0,12:00 - 13:00,0,,n/e,n/e,n/e,n/e,204,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,206,,2362,,12940,,n/e,n/e,n/e,n/e,0,,69,,n/e,n/e,26,,n/e,n/e,3902,
2023,,,13,0,13:00 - 14:00,0,,n/e,n/e,n/e,n/e,204,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,206,,2375,,12559,,n/e,n/e,n/e,n/e,0,,68,,n/e,n/e,21,,n/e,n/e,3889,
2023,,,14,0,14:00 - 15:00,0,,n/e,n/e,n/e,n/e,206,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,210,,2422,,12401,,n/e,n/e,n/e,n/e,0,,70,,n/e,n/e,23,,n/e,n/e,3786,
2023,,,15,0,15:00 - 16:00,0,,n/e,n/e,n/e,n/e,204,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,211,,2419,,12454,,n/e,n/e,n/e,n/e,0,,68,,n/e,n/e,24,,n/e,n/e,3799,
2023,,,16,0,16:00 - 17:00,0,,n/e,n/e,n/e,n/e,206,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,212,,2416,,12630,,n/e,n/e,n/e,n/e,0,,69,,n/e,n/e,25,,n/e,n/e,3753,
2023,,,17,0,17:00 - 18:00,0,,n/e,n/e,n/e,n/e,203,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,211,,2403,,12430,,n/e,n/e,n/e,n/e,0,,69,,n/e,n/e,28,,n/e,n/e,3715,
2023,,,18,0,18:00 - 19:00,0,,n/e,n/e,n/e,n/e,204,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,173,,2384,,12072,,n/e,n/e,n/e,n/e,0,,68,,n/e,n/e,28,,n/e,n/e,3638,
