index,CZ -> SK,CZ -> AT,CZ -> DE,CZ -> PL
2015-01-02 11:00:00+0000,1527.0,2139.0,614.0,0.0
2015-01-02 12:00:00+0000,1531.0,2115.0,626.0,0.0
2015-01-02 13:00:00+0000,1555.0,2120.0,627.0,0.0
2015-01-02 14:00:00+0000,1516.0,2039.0,588.0,0.0
2015-01-02 15:00:00+0000,1704.0,2134.0,572.0,0.0
2015-01-02 16:00:00+0000,1533.0,1920.0,591.0,0.0
2015-01-02 17:00:00+0000,1451.0,1785.0,668.0,0.0
2015-01-02 18:00:00+0000,1363.0,1665.0,658.0,0.0
2015-01-02 19:00:00+0000,1389.0,1658.0,690.0,0.0
2015-01-02 20:00:00+0000,1285.0,1741.0,730.0,0.0
2015-01-02 21:00:00+0000,1221.0,1900.0,789.0,0.0
2015-01-02 22:00:00+0000,1145.0,1875.0,826.0,0.0
2015-01-02 23:00:00+0000,1037.0,1961.0,777.0,0.0
2015-01-03 00:00:00+0000,1060.0,1945.0,681.0,0.0
2015-01-03 01:00:00+0000,998.0,1866.0,628.0,4.0
2015-01-03 02:00:00+0000,949.0,1719.0,567.0,8.0
2015-01-03 03:00:00+0000,1017.0,1768.0,549.0,10.0
2015-01-03 04:00:00+0000,1071.0,1855.0,573.0,12.0
2015-01-03 05:00:00+0000,1133.0,1944.0,635.0,9.0
2015-01-03 06:00:00+0000,1230.0,2105.0,731.0,0.0
2015-01-03 07:00:00+0000,1316.0,2057.0,770.0,0.0
2015-01-03 08:00:00+0000,1346.0,1962.0,704.0,0.0
2015-01-03 09:00:00+0000,1381.0,1925.0,681.0,0.0
2015-01-03 10:00:00+0000,1403.0,1792.0,646.0,0.0
2015-01-03 11:00:00+0000,1380.0,1721.0,587.0,0.0
2015-01-03 12:00:00+0000,1349.0,1728.0,603.0,0.0
2015-01-03 13:00:00+0000,1320.0,1712.0,599.0,0.0
2015-01-03 14:00:00+0000,1387.0,1681.0,580.0,0.0
2015-01-03 15:00:00+0000,1608.0,1818.0,642.0,0.0
2015-01-03 16:00:00+0000,1494.0,1999.0,743.0,0.0
2015-01-03 17:00:00+0000,1529.0,2040.0,767.0,0.0
2015-01-03 18:00:00+0000,1529.0,2005.0,767.0,0.0
2015-01-03 19:00:00+0000,1559.0,1962.0,625.0,0.0
2015-01-03 20:00:00+0000,1497.0,2074.0,619.0,0.0
2015-01-03 21:00:00+0000,1346.0,2128.0,645.0,0.0
2015-01-03 22:00:00+0000,1303.0,2251.0,690.0,0.0
2015-01-03 23:00:00+0000,1146.0,2112.0,642.0,0.0
2015-01-04 00:00:00+0000,965.0,1948.0,640.0,0.0
2015-01-04 01:00:00+0000,757.0,1718.0,637.0,10.0
2015-01-04 02:00:00+0000,735.0,1405.0,583.0,16.0
2015-01-04 03:00:00+0000,722.0,1254.0,575.0,15.0
2015-01-04 04:00:00+0000,754.0,1248.0,590.0,10.0
2015-01-04 05:00:00+0000,782.0,1210.0,578.0,0.0
2015-01-04 06:00:00+0000,821.0,1354.0,613.0,0.0
2015-01-04 07:00:00+0000,1079.0,1449.0,603.0,2.0
2015-01-04 08:00:00+0000,1173.0,1451.0,584.0,0.0
2015-01-04 09:00:00+0000,1231.0,1396.0,573.0,0.0
2015-01-04 10:00:00+0000,1231.0,1359.0,563.0,0.0
2015-01-04 11:00:00+0000,1153.0,1314.0,580.0,0.0
2015-01-04 12:00:00+0000,1131.0,1226.0,561.0,0.0
2015-01-04 13:00:00+0000,1104.0,1157.0,529.0,0.0
2015-01-04 14:00:00+0000,1120.0,1062.0,506.0,0.0
2015-01-04 15:00:00+0000,1214.0,1057.0,498.0,0.0
2015-01-04 16:00:00+0000,1261.0,1212.0,727.0,0.0
2015-01-04 17:00:00+0000,1151.0,1220.0,785.0,0.0
2015-01-04 18:00:00+0000,1123.0,1187.0,807.0,0.0
2015-01-04 19:00:00+0000,1169.0,1283.0,815.0,0.0
2015-01-04 20:00:00+0000,1082.0,1320.0,1074.0,1.0
2015-01-04 21:00:00+0000,921.0,1308.0,1035.0,0.0
2015-01-04 22:00:00+0000,775.0,1347.0,1123.0,0.0
2015-01-04 23:00:00+0000,555.0,1214.0,828.0,0.0
2015-01-05 00:00:00+0000,458.0,1092.0,807.0,2.0
2015-01-05 01:00:00+0000,412.0,960.0,808.0,35.0
2015-01-05 02:00:00+0000,405.0,970.0,807.0,28.0
2015-01-05 03:00:00+0000,534.0,1091.0,828.0,13.0
2015-01-05 04:00:00+0000,740.0,1301.0,817.0,0.0
2015-01-05 05:00:00+0000,1030.0,1263.0,793.0,0.0
2015-01-05 06:00:00+0000,1201.0,1417.0,824.0,0.0
2015-01-05 07:00:00+0000,1240.0,1388.0,912.0,0.0
2015-01-05 08:00:00+0000,1241.0,1333.0,1001.0,0.0
2015-01-05 09:00:00+0000,1265.0,1404.0,1016.0,0.0
2015-01-05 10:00:00+0000,1275.0,1351.0,984.0,0.0
2015-01-05 11:00:00+0000,1274.0,1281.0,833.0,0.0
2015-01-05 12:00:00+0000,1369.0,1270.0,755.0,0.0
2015-01-05 13:00:00+0000,1315.0,1147.0,867.0,0.0
2015-01-05 14:00:00+0000,1377.0,1168.0,826.0,0.0
2015-01-05 15:00:00+0000,1430.0,1212.0,1310.0,0.0
2015-01-05 16:00:00+0000,1232.0,1192.0,1616.0,0.0
2015-01-05 17:00:00+0000,1191.0,1264.0,1756.0,0.0
2015-01-05 18:00:00+0000,1193.0,1258.0,1696.0,0.0
2015-01-05 19:00:00+0000,1131.0,1275.0,1660.0,0.0
2015-01-05 20:00:00+0000,1100.0,1242.0,1444.0,0.0
2015-01-05 21:00:00+0000,1213.0,1545.0,1409.0,3.0
2015-01-05 22:00:00+0000,1144.0,1577.0,1352.0,10.0
2015-01-05 23:00:00+0000,1016.0,1362.0,1435.0,0.0
2015-01-06 00:00:00+0000,859.0,1189.0,1337.0,0.0
2015-01-06 01:00:00+0000,728.0,1057.0,1246.0,0.0
2015-01-06 02:00:00+0000,707.0,1031.0,1368.0,0.0
2015-01-06 03:00:00+0000,867.0,1220.0,1631.0,0.0
2015-01-06 04:00:00+0000,807.0,1306.0,1534.0,0.0
2015-01-06 05:00:00+0000,885.0,1200.0,1330.0,0.0
2015-01-06 06:00:00+0000,845.0,1025.0,1404.0,0.0
2015-01-06 07:00:00+0000,936.0,1126.0,1264.0,1.0
2015-01-06 08:00:00+0000,962.0,1258.0,1260.0,0.0
2015-01-06 09:00:00+0000,1014.0,1286.0,1047.0,1.0
2015-01-06 10:00:00+0000,1106.0,1346.0,1055.0,5.0
2015-01-06 11:00:00+0000,1071.0,1187.0,799.0,7.0
2015-01-06 12:00:00+0000,1007.0,1127.0,746.0,7.0
2015-01-06 13:00:00+0000,1070.0,1231.0,555.0,1.0
2015-01-06 14:00:00+0000,1171.0,1335.0,647.0,0.0
2015-01-06 15:00:00+0000,1293.0,1545.0,797.0,0.0
2015-01-06 16:00:00+0000,1134.0,1596.0,977.0,0.0
2015-01-06 17:00:00+0000,1094.0,1625.0,1119.0,0.0
2015-01-06 18:00:00+0000,1294.0,1807.0,1053.0,0.0
2015-01-06 19:00:00+0000,1393.0,1774.0,818.0,0.0
2015-01-06 20:00:00+0000,1376.0,1801.0,853.0,1.0
2015-01-06 21:00:00+0000,1403.0,2049.0,986.0,0.0
2015-01-06 22:00:00+0000,1366.0,2168.0,1048.0,0.0
2015-01-06 23:00:00+0000,1119.0,2008.0,1052.0,0.0
2015-01-07 00:00:00+0000,1010.0,1798.0,920.0,28.0
2015-01-07 01:00:00+0000,901.0,1628.0,919.0,90.0
2015-01-07 02:00:00+0000,964.0,1546.0,948.0,102.0
2015-01-07 03:00:00+0000,1008.0,1410.0,844.0,58.0
2015-01-07 04:00:00+0000,1133.0,1702.0,876.0,26.0
2015-01-07 05:00:00+0000,1524.0,1846.0,863.0,0.0
2015-01-07 06:00:00+0000,1414.0,1532.0,899.0,0.0
2015-01-07 07:00:00+0000,1516.0,1499.0,992.0,0.0
2015-01-07 08:00:00+0000,1516.0,1534.0,1084.0,0.0
2015-01-07 09:00:00+0000,1431.0,1583.0,1042.0,0.0
2015-01-07 10:00:00+0000,1479.0,1689.0,1042.0,0.0
2015-01-07 11:00:00+0000,1617.0,1652.0,941.0,0.0
2015-01-07 12:00:00+0000,1658.0,1696.0,858.0,0.0
2015-01-07 13:00:00+0000,1687.0,1781.0,787.0,0.0
2015-01-07 14:00:00+0000,1628.0,1690.0,628.0,0.0
2015-01-07 15:00:00+0000,1693.0,1633.0,525.0,0.0
2015-01-07 16:00:00+0000,1637.0,1902.0,742.0,0.0
2015-01-07 17:00:00+0000,1577.0,1960.0,784.0,0.0
2015-01-07 18:00:00+0000,1703.0,1744.0,725.0,0.0
2015-01-07 19:00:00+0000,1709.0,1959.0,739.0,0.0
2015-01-07 20:00:00+0000,1682.0,2212.0,752.0,0.0
2015-01-07 21:00:00+0000,1607.0,2321.0,849.0,0.0
2015-01-07 22:00:00+0000,1493.0,2272.0,812.0,0.0
2015-01-07 23:00:00+0000,1405.0,2152.0,783.0,0.0
2015-01-08 00:00:00+0000,1332.0,1915.0,537.0,0.0
2015-01-08 01:00:00+0000,1357.0,1962.0,513.0,0.0
2015-01-08 02:00:00+0000,1376.0,1976.0,519.0,0.0
2015-01-08 03:00:00+0000,1473.0,1968.0,458.0,0.0
2015-01-08 04:00:00+0000,1725.0,2165.0,527.0,0.0
2015-01-08 05:00:00+0000,1732.0,2323.0,532.0,0.0
2015-01-08 06:00:00+0000,1848.0,2378.0,479.0,0.0
2015-01-08 07:00:00+0000,1867.0,2398.0,445.0,0.0
2015-01-08 08:00:00+0000,1787.0,2316.0,427.0,0.0
2015-01-08 09:00:00+0000,1730.0,2141.0,389.0,0.0
2015-01-08 10:00:00+0000,1698.0,2020.0,391.0,0.0
2015-01-08 11:00:00+0000,1788.0,1978.0,369.0,0.0
2015-01-08 12:00:00+0000,1820.0,2074.0,381.0,0.0
2015-01-08 13:00:00+0000,1772.0,2042.0,370.0,0.0
2015-01-08 14:00:00+0000,1815.0,2010.0,375.0,0.0
2015-01-08 15:00:00+0000,1912.0,2113.0,356.0,0.0
2015-01-08 16:00:00+0000,1836.0,2078.0,318.0,0.0
2015-01-08 17:00:00+0000,1909.0,2270.0,407.0,0.0
2015-01-08 18:00:00+0000,1920.0,2182.0,420.0,0.0
2015-01-08 19:00:00+0000,2148.0,2363.0,431.0,0.0
2015-01-08 20:00:00+0000,1915.0,2275.0,467.0,0.0
2015-01-08 21:00:00+0000,1851.0,2441.0,552.0,0.0
2015-01-08 22:00:00+0000,1577.0,2394.0,587.0,0.0
2015-01-08 23:00:00+0000,1521.0,2160.0,467.0,0.0
2015-01-09 00:00:00+0000,1464.0,1940.0,382.0,9.0
2015-01-09 01:00:00+0000,1258.0,1750.0,324.0,59.0
2015-01-09 02:00:00+0000,1209.0,1621.0,395.0,74.0
2015-01-09 03:00:00+0000,1219.0,1498.0,409.0,54.0
2015-01-09 04:00:00+0000,1599.0,1799.0,424.0,15.0
2015-01-09 05:00:00+0000,1657.0,1987.0,461.0,0.0
2015-01-09 06:00:00+0000,1466.0,1961.0,426.0,0.0
2015-01-09 07:00:00+0000,1389.0,2037.0,551.0,0.0
2015-01-09 08:00:00+0000,1384.0,2004.0,564.0,0.0
2015-01-09 09:00:00+0000,1487.0,2014.0,515.0,0.0
2015-01-09 10:00:00+0000,1428.0,1839.0,518.0,0.0
2015-01-09 11:00:00+0000,1458.0,1787.0,526.0,0.0
2015-01-09 12:00:00+0000,1457.0,1755.0,553.0,0.0
2015-01-09 13:00:00+0000,1488.0,1786.0,533.0,0.0
2015-01-09 14:00:00+0000,1572.0,1556.0,542.0,0.0
2015-01-09 15:00:00+0000,1720.0,1686.0,550.0,0.0
2015-01-09 16:00:00+0000,1657.0,1734.0,591.0,0.0
2015-01-09 17:00:00+0000,1586.0,1642.0,637.0,0.0
2015-01-09 18:00:00+0000,1610.0,1424.0,596.0,0.0
2015-01-09 19:00:00+0000,1478.0,1212.0,542.0,1.0
2015-01-09 20:00:00+0000,1343.0,1176.0,637.0,3.0
2015-01-09 21:00:00+0000,1267.0,1392.0,624.0,4.0
2015-01-09 22:00:00+0000,1199.0,1478.0,533.0,0.0
2015-01-09 23:00:00+0000,1195.0,1568.0,512.0,1.0
2015-01-10 00:00:00+0000,1185.0,1507.0,463.0,1.0
2015-01-10 01:00:00+0000,1087.0,1288.0,348.0,50.0
2015-01-10 02:00:00+0000,1056.0,1260.0,324.0,51.0
2015-01-10 03:00:00+0000,1081.0,1235.0,296.0,46.0
2015-01-10 04:00:00+0000,987.0,1297.0,325.0,22.0
2015-01-10 05:00:00+0000,1099.0,1392.0,349.0,0.0
2015-01-10 06:00:00+0000,1319.0,1664.0,513.0,0.0
2015-01-10 07:00:00+0000,1417.0,1657.0,512.0,0.0
2015-01-10 08:00:00+0000,1534.0,1633.0,476.0,0.0
2015-01-10 09:00:00+0000,1563.0,1445.0,453.0,0.0
2015-01-10 10:00:00+0000,1572.0,1180.0,404.0,5.0
2015-01-10 11:00:00+0000,1523.0,1238.0,427.0,11.0
2015-01-10 12:00:00+0000,1389.0,1184.0,461.0,14.0
2015-01-10 13:00:00+0000,1289.0,1168.0,473.0,0.0
2015-01-10 14:00:00+0000,1365.0,1215.0,444.0,0.0
2015-01-10 15:00:00+0000,1558.0,1296.0,439.0,0.0
2015-01-10 16:00:00+0000,1484.0,1358.0,492.0,0.0
2015-01-10 17:00:00+0000,1213.0,1378.0,536.0,0.0
2015-01-10 18:00:00+0000,1169.0,1317.0,535.0,0.0
2015-01-10 19:00:00+0000,1256.0,1282.0,540.0,0.0
2015-01-10 20:00:00+0000,1183.0,1294.0,620.0,1.0
2015-01-10 21:00:00+0000,1032.0,1206.0,699.0,13.0
2015-01-10 22:00:00+0000,960.0,1400.0,712.0,10.0
2015-01-10 23:00:00+0000,747.0,1227.0,495.0,0.0
2015-01-11 00:00:00+0000,587.0,1111.0,485.0,7.0
2015-01-11 01:00:00+0000,696.0,1109.0,388.0,61.0
2015-01-11 02:00:00+0000,743.0,1139.0,355.0,71.0
2015-01-11 03:00:00+0000,769.0,1175.0,332.0,54.0
2015-01-11 04:00:00+0000,794.0,1267.0,316.0,32.0
2015-01-11 05:00:00+0000,737.0,1269.0,391.0,16.0
2015-01-11 06:00:00+0000,763.0,1313.0,401.0,0.0
2015-01-11 07:00:00+0000,910.0,1425.0,419.0,0.0
2015-01-11 08:00:00+0000,1142.0,1533.0,458.0,0.0
2015-01-11 09:00:00+0000,1392.0,1669.0,426.0,0.0
2015-01-11 10:00:00+0000,1416.0,1679.0,376.0,0.0
2015-01-11 11:00:00+0000,1208.0,1469.0,381.0,0.0
2015-01-11 12:00:00+0000,1131.0,1447.0,392.0,0.0
2015-01-11 13:00:00+0000,1128.0,1426.0,371.0,0.0
2015-01-11 14:00:00+0000,1188.0,1406.0,372.0,0.0
2015-01-11 15:00:00+0000,1314.0,1416.0,399.0,0.0
2015-01-11 16:00:00+0000,1282.0,1529.0,464.0,0.0
2015-01-11 17:00:00+0000,1207.0,1521.0,494.0,0.0
2015-01-11 18:00:00+0000,1119.0,1469.0,430.0,0.0
2015-01-11 19:00:00+0000,1006.0,1439.0,458.0,0.0
2015-01-11 20:00:00+0000,900.0,1342.0,485.0,0.0
2015-01-11 21:00:00+0000,690.0,1273.0,479.0,0.0
2015-01-11 22:00:00+0000,589.0,1294.0,524.0,0.0
2015-01-11 23:00:00+0000,543.0,1323.0,559.0,3.0
2015-01-12 00:00:00+0000,391.0,1238.0,515.0,61.0
2015-01-12 01:00:00+0000,404.0,1131.0,451.0,88.0
2015-01-12 02:00:00+0000,385.0,1066.0,518.0,93.0
2015-01-12 03:00:00+0000,533.0,1158.0,677.0,85.0
2015-01-12 04:00:00+0000,822.0,1308.0,658.0,7.0
2015-01-12 05:00:00+0000,1123.0,1386.0,568.0,0.0
2015-01-12 06:00:00+0000,1093.0,1283.0,884.0,0.0
2015-01-12 07:00:00+0000,1115.0,1223.0,811.0,11.0
2015-01-12 08:00:00+0000,1181.0,1254.0,759.0,0.0
2015-01-12 09:00:00+0000,1285.0,1288.0,737.0,0.0
2015-01-12 10:00:00+0000,1276.0,1295.0,743.0,0.0
2015-01-12 11:00:00+0000,1373.0,1254.0,645.0,0.0
2015-01-12 12:00:00+0000,1420.0,1350.0,593.0,0.0
2015-01-12 13:00:00+0000,1424.0,1522.0,600.0,0.0
2015-01-12 14:00:00+0000,1419.0,1524.0,598.0,0.0
2015-01-12 15:00:00+0000,1462.0,1580.0,516.0,0.0
2015-01-12 16:00:00+0000,1397.0,1677.0,539.0,0.0
2015-01-12 17:00:00+0000,1363.0,1746.0,587.0,0.0
2015-01-12 18:00:00+0000,1279.0,1632.0,549.0,4.0
2015-01-12 19:00:00+0000,1460.0,1762.0,667.0,8.0
2015-01-12 20:00:00+0000,1287.0,1805.0,685.0,18.0
2015-01-12 21:00:00+0000,1161.0,1782.0,720.0,13.0
2015-01-12 22:00:00+0000,1143.0,1869.0,695.0,2.0
2015-01-12 23:00:00+0000,1261.0,1820.0,560.0,13.0
2015-01-13 00:00:00+0000,1205.0,1572.0,461.0,54.0
2015-01-13 01:00:00+0000,1205.0,1472.0,434.0,86.0
2015-01-13 02:00:00+0000,1141.0,1385.0,458.0,99.0
2015-01-13 03:00:00+0000,1242.0,1489.0,511.0,74.0
2015-01-13 04:00:00+0000,1399.0,1585.0,484.0,42.0
2015-01-13 05:00:00+0000,1543.0,1910.0,569.0,1.0
2015-01-13 06:00:00+0000,1507.0,1994.0,693.0,0.0
2015-01-13 07:00:00+0000,1621.0,2082.0,751.0,0.0
2015-01-13 08:00:00+0000,1577.0,2014.0,590.0,0.0
2015-01-13 09:00:00+0000,1498.0,1956.0,526.0,0.0
2015-01-13 10:00:00+0000,1509.0,1969.0,548.0,0.0
2015-01-13 11:00:00+0000,1539.0,1838.0,498.0,0.0
2015-01-13 12:00:00+0000,1511.0,1765.0,465.0,0.0
2015-01-13 13:00:00+0000,1430.0,1653.0,501.0,0.0
2015-01-13 14:00:00+0000,1499.0,1635.0,600.0,0.0
2015-01-13 15:00:00+0000,1601.0,1486.0,769.0,0.0
2015-01-13 16:00:00+0000,1418.0,1460.0,1086.0,0.0
2015-01-13 17:00:00+0000,1388.0,1426.0,1170.0,0.0
2015-01-13 18:00:00+0000,1387.0,1407.0,1098.0,0.0
2015-01-13 19:00:00+0000,1513.0,1346.0,853.0,2.0
2015-01-13 20:00:00+0000,1388.0,1456.0,876.0,4.0
2015-01-13 21:00:00+0000,1319.0,1624.0,1004.0,0.0
2015-01-13 22:00:00+0000,1238.0,1806.0,1020.0,0.0
2015-01-13 23:00:00+0000,1227.0,1889.0,963.0,0.0
2015-01-14 00:00:00+0000,1192.0,1788.0,899.0,0.0
2015-01-14 01:00:00+0000,1260.0,1730.0,842.0,0.0
2015-01-14 02:00:00+0000,1263.0,1705.0,834.0,4.0
2015-01-14 03:00:00+0000,1386.0,1729.0,817.0,6.0
2015-01-14 04:00:00+0000,1560.0,1849.0,788.0,0.0
2015-01-14 05:00:00+0000,1606.0,2013.0,739.0,0.0
2015-01-14 06:00:00+0000,1671.0,2275.0,873.0,0.0
2015-01-14 07:00:00+0000,1647.0,2215.0,939.0,0.0
2015-01-14 08:00:00+0000,1722.0,2178.0,893.0,0.0
2015-01-14 09:00:00+0000,1699.0,2210.0,887.0,0.0
2015-01-14 10:00:00+0000,1639.0,2150.0,861.0,0.0
2015-01-14 11:00:00+0000,1683.0,2124.0,739.0,0.0
2015-01-14 12:00:00+0000,1640.0,2084.0,731.0,0.0
2015-01-14 13:00:00+0000,1677.0,1987.0,634.0,0.0
2015-01-14 14:00:00+0000,1654.0,1802.0,497.0,0.0
2015-01-14 15:00:00+0000,1767.0,1912.0,613.0,0.0
2015-01-14 16:00:00+0000,1613.0,1860.0,683.0,0.0
2015-01-14 17:00:00+0000,1568.0,1895.0,785.0,0.0
2015-01-14 18:00:00+0000,1626.0,1994.0,768.0,0.0
2015-01-14 19:00:00+0000,1787.0,2076.0,792.0,0.0
2015-01-14 20:00:00+0000,1608.0,2001.0,852.0,0.0
2015-01-14 21:00:00+0000,1490.0,1941.0,1049.0,0.0
2015-01-14 22:00:00+0000,1316.0,1825.0,1194.0,0.0
2015-01-14 23:00:00+0000,1097.0,1541.0,1294.0,0.0
2015-01-15 00:00:00+0000,1086.0,1475.0,1259.0,17.0
2015-01-15 01:00:00+0000,1097.0,1448.0,1138.0,29.0
2015-01-15 02:00:00+0000,1132.0,1449.0,1081.0,32.0
2015-01-15 03:00:00+0000,1290.0,1684.0,890.0,11.0
2015-01-15 04:00:00+0000,1585.0,2010.0,825.0,0.0
2015-01-15 05:00:00+0000,1667.0,2290.0,781.0,0.0
2015-01-15 06:00:00+0000,1527.0,2287.0,760.0,0.0
2015-01-15 07:00:00+0000,1580.0,2388.0,825.0,0.0
2015-01-15 08:00:00+0000,1627.0,2384.0,800.0,0.0
2015-01-15 09:00:00+0000,1511.0,2252.0,712.0,0.0
2015-01-15 10:00:00+0000,1521.0,2233.0,701.0,0.0
2015-01-15 11:00:00+0000,1613.0,2191.0,634.0,0.0
2015-01-15 12:00:00+0000,1638.0,2171.0,664.0,0.0
2015-01-15 13:00:00+0000,1524.0,2030.0,710.0,0.0
2015-01-15 14:00:00+0000,1582.0,2009.0,736.0,0.0
2015-01-15 15:00:00+0000,1754.0,2101.0,730.0,0.0
2015-01-15 16:00:00+0000,1581.0,2138.0,785.0,0.0
2015-01-15 17:00:00+0000,1601.0,2168.0,926.0,0.0
2015-01-15 18:00:00+0000,1584.0,2165.0,950.0,0.0
2015-01-15 19:00:00+0000,1705.0,2153.0,899.0,0.0
2015-01-15 20:00:00+0000,1606.0,2078.0,814.0,0.0
2015-01-15 21:00:00+0000,1516.0,2193.0,927.0,0.0
2015-01-15 22:00:00+0000,1307.0,1994.0,919.0,0.0
2015-01-15 23:00:00+0000,1148.0,1917.0,979.0,0.0
2015-01-16 00:00:00+0000,1188.0,1848.0,891.0,29.0
2015-01-16 01:00:00+0000,1145.0,1747.0,858.0,44.0
2015-01-16 02:00:00+0000,1193.0,1735.0,981.0,52.0
2015-01-16 03:00:00+0000,1339.0,1905.0,1087.0,39.0
2015-01-16 04:00:00+0000,1512.0,2046.0,1060.0,0.0
2015-01-16 05:00:00+0000,1555.0,1988.0,990.0,0.0
2015-01-16 06:00:00+0000,1701.0,2023.0,871.0,0.0
2015-01-16 07:00:00+0000,1643.0,2010.0,968.0,0.0
2015-01-16 08:00:00+0000,1717.0,1974.0,887.0,0.0
2015-01-16 09:00:00+0000,1656.0,1843.0,908.0,0.0
2015-01-16 10:00:00+0000,1625.0,1747.0,931.0,0.0
2015-01-16 11:00:00+0000,1635.0,1648.0,809.0,0.0
2015-01-16 12:00:00+0000,1558.0,1620.0,797.0,0.0
2015-01-16 13:00:00+0000,1528.0,1512.0,847.0,0.0
2015-01-16 14:00:00+0000,1506.0,1551.0,957.0,0.0
2015-01-16 15:00:00+0000,1538.0,1469.0,890.0,0.0
2015-01-16 16:00:00+0000,1489.0,1610.0,1029.0,0.0
2015-01-16 17:00:00+0000,1392.0,1595.0,1250.0,0.0
2015-01-16 18:00:00+0000,1270.0,1447.0,1314.0,0.0
2015-01-16 19:00:00+0000,1204.0,1175.0,1173.0,0.0
2015-01-16 20:00:00+0000,1132.0,1190.0,1351.0,0.0
2015-01-16 21:00:00+0000,1198.0,1416.0,1445.0,2.0
2015-01-16 22:00:00+0000,980.0,1433.0,1410.0,2.0
2015-01-16 23:00:00+0000,1039.0,1563.0,1375.0,0.0
2015-01-17 00:00:00+0000,1062.0,1551.0,1413.0,0.0
2015-01-17 01:00:00+0000,953.0,1315.0,1307.0,4.0
2015-01-17 02:00:00+0000,965.0,1269.0,1301.0,6.0
2015-01-17 03:00:00+0000,909.0,1110.0,1232.0,5.0
2015-01-17 04:00:00+0000,950.0,1155.0,1180.0,3.0
2015-01-17 05:00:00+0000,997.0,1234.0,1228.0,0.0
2015-01-17 06:00:00+0000,1072.0,1510.0,1338.0,0.0
2015-01-17 07:00:00+0000,1165.0,1501.0,1255.0,0.0
2015-01-17 08:00:00+0000,1154.0,1593.0,1274.0,0.0
2015-01-17 09:00:00+0000,1243.0,1660.0,1155.0,0.0
2015-01-17 10:00:00+0000,1418.0,1773.0,998.0,0.0
2015-01-17 11:00:00+0000,1435.0,1694.0,952.0,0.0
2015-01-17 12:00:00+0000,1367.0,1607.0,934.0,0.0
2015-01-17 13:00:00+0000,1318.0,1516.0,981.0,0.0
2015-01-17 14:00:00+0000,1372.0,1492.0,992.0,0.0
2015-01-17 15:00:00+0000,1562.0,1537.0,969.0,0.0
2015-01-17 16:00:00+0000,1414.0,1619.0,1315.0,0.0
2015-01-17 17:00:00+0000,1443.0,1719.0,1461.0,0.0
2015-01-17 18:00:00+0000,1476.0,1660.0,1251.0,0.0
2015-01-17 19:00:00+0000,1576.0,1810.0,1176.0,0.0
2015-01-17 20:00:00+0000,1426.0,1838.0,1241.0,0.0
2015-01-17 21:00:00+0000,1291.0,1955.0,1372.0,0.0
2015-01-17 22:00:00+0000,1164.0,1951.0,1472.0,0.0
2015-01-17 23:00:00+0000,965.0,1752.0,1450.0,0.0
2015-01-18 00:00:00+0000,848.0,1623.0,1351.0,0.0
2015-01-18 01:00:00+0000,872.0,1548.0,1265.0,8.0
2015-01-18 02:00:00+0000,891.0,1472.0,1241.0,4.0
2015-01-18 03:00:00+0000,887.0,1491.0,1272.0,5.0
