index,BE -> FR,DE -> RoW,DE -> FR,FR -> RoW,UK -> BE,UK -> NL,FR -> UK,RoW -> UK,RoW -> NL,DE -> NL,BE -> UK,BE -> NL,RoW -> FR,DE -> UK,UK -> FR,UK -> DE,FR -> NL,BE -> RoW,NL -> DE,NL -> RoW,UK -> RoW,RoW -> BE,NL -> UK,RoW -> DE,FR -> DE,NL -> BE,BE -> DE,NL -> FR,FR -> BE,DE -> BE
2030-02-17 02:00:00,,,,,1349.99785200634,5939.9929329465995,,,,5568.53718189417,,4652.46300999653,,,3199.2699489154734,1889.9910090012,,,,,,,,,4787.59542714832,,,,6856.41153066499,1349.99768832898
2030-02-17 03:00:00,,,,,1349.99785147373,5939.993029351941,,,,5966.20209657141,,4987.51999950913,,,0.7573716323873145,1889.99098246759,,,,,,,,,4780.58524900069,,,,6844.55180396184,1349.99768846162
2030-02-17 04:00:00,,,,,1349.99784963418,5939.99320277616,,,,6599.87605985259,,5522.56094898362,,,0.7597230395456791,1889.99095897223,,,,,,,,,4756.31570422439,,,,6808.19803792154,1349.99768452162
2030-02-17 05:00:00,,,,,1349.99793500834,5939.99320837634,,,,7061.36918268514,,5905.60853091139,,,0.7480093174437148,1889.99094720736,,,,,,,,,4705.52036018343,,,,6735.14570521158,1349.99782941041
2030-02-17 06:00:00,,,,,1349.99793062333,5939.99320524342,,,,7319.57987807631,,6121.45232747976,,,0.7441212393257585,1889.99093839854,,,,,,,,,4660.66767583823,,,,6665.36030345149,1349.99782505509
2030-02-17 07:00:00,,,,,1349.9979269587,5939.99318958076,,,,7409.02574839719,,6194.67550048991,,,0.7432799804029762,1889.99098330643,,,,,,,,,4638.28626148937,,,,6629.82794657769,1349.99782033035
2030-02-17 08:00:00,,,,,1349.99763239896,5939.99321639174,113.53958223820263,,,7384.40969620602,,6172.31159516445,,,,1889.99092649724,,,,,,,,,4642.60321760715,,,,6642.15553516397,1349.99729319638
2030-02-17 09:00:00,,,,,1349.99783861455,5939.9933568408605,592.7932061802369,,,7126.47944372798,,5951.42788208586,,,,1889.99369838331,,,,,,,,,4395.15247145233,,,,6275.8953057723,1349.99729367368
2030-02-17 10:00:00,,,,,1349.99784277655,5939.99334448278,769.0124919006535,,,6814.95383065691,,5684.78779621204,,,,1889.99368099771,,,,,,,,,4217.68464501475,,,,6004.28274874711,1349.99730405917
2030-02-17 11:00:00,,,,,1349.9978549115,5939.99335594618,702.0152084012378,,,6827.96245919133,,5694.50509802569,,,,1889.9938375394,,,,,,,,,4472.14115808212,,,,6374.43583546774,1349.99729446969
2030-02-17 12:00:00,,,,,1349.9980117336,5939.99351388774,795.2117025680996,,,6728.4355229847,,5609.1772809611,,,,1889.99499522897,,,,,,,,,4574.60152653604,,,,6515.18635380605,1349.99729637291
2030-02-17 13:00:00,,,,,1349.99802425077,5939.99352233052,769.7785946736759,,,6719.55150929077,,5602.22695679846,,,,1889.99506297534,,,,,,,,,4662.31353956192,,,,6643.26361941916,1349.99730144213
2030-02-17 14:00:00,,,,,1349.99785450352,5939.993356025079,786.0307990411644,,,7047.82936040268,,5879.37369146443,,,,1889.9938090166,,,,,,,,,4759.97199324675,,,,6794.69877045317,1349.99731006055
2030-02-17 15:00:00,,,,,1349.99762726888,5939.992815428519,522.0291859144503,,,7296.2432561673,,6088.68335085241,,,,1889.99045008252,,,,,,,,,4790.08046508899,,,,6849.93949090376,1349.99736395699
2030-02-17 16:00:00,,,,,1349.9977319598,5939.99288809584,,,,7349.4848921184,,6132.97419740536,,,0.8433461085147771,1889.99561420918,,,,,,,,,4779.23962959604,,,,6848.31456625115,1349.99261552088
2030-02-17 17:00:00,,,,,1349.99769181109,5939.992875449199,,,,7519.30700887335,,6275.50672644645,,,0.7940013008323279,1889.99554972495,,,,,,,,,4861.15255684425,,,,6963.42069412231,1349.99218718943
2030-02-17 18:00:00,,,,,1349.99772369686,5939.99291882254,,,,7754.05447693319,,6475.89892434268,,,0.8627193802228549,1889.99562440889,,,,,,,,,4974.41536227892,,,,7120.4896811305,1349.99236484033
2030-02-17 19:00:00,,,,,1349.9977218801,5939.99275819904,,,,7940.99650838705,,6634.66934172974,,,0.8364200293484508,1889.9956217054,,,,,,,,,5040.73956533848,,,,7212.20487332671,1349.99254374119
2030-02-17 20:00:00,,,,,1349.99772259755,5939.992761577079,,,,8012.68064813337,,6694.93277540867,,,0.8320324417026306,1889.9956207515,,,,,,,,,5060.65323370348,,,,7235.33874398464,1349.99251496386
2030-02-17 21:00:00,,,,,1349.99772360751,5939.99276815454,,,,7971.05518077487,,6661.62787973331,,,0.8179302506848256,1889.99561904549,,,,,,,,,5047.30014192944,,,,7215.18908035663,1349.99249480789
2030-02-17 22:00:00,,,,,1349.99772413822,5939.992772770401,,,,8012.77789965475,,6693.73578532888,,,0.8422004425933846,1889.99562883337,,,,,,,,,5017.80366876679,,,,7178.24119360678,1349.99432113861
2030-02-17 23:00:00,,,,,1349.99771870724,5939.9927712729805,,,,8035.55014832351,,6711.76036151993,,,0.8158688484227398,1889.99326229925,,,,,,,,,5020.40433304769,,,,7178.88739087593,1349.99624336184
2030-02-18 00:00:00,,,,,1349.99768218631,5939.99276887826,,,,8140.72027023999,,6797.7620593914,,,0.8377620325573435,1889.9933729736,,,,,,,,,5068.12173202035,,,,7246.30112490413,1349.99621409233
2030-02-18 01:00:00,,,,,1349.99762448107,5939.99276634954,,,,8113.27561477352,,6774.31009664952,,,0.8384021426839289,1889.99343294658,,,,,,,,,5107.71317631351,,,,7305.12298114489,1349.99613091502
2030-02-18 02:00:00,,,,,1349.99762468938,5939.99277027888,,,,8001.01739405829,,6680.85479778183,,,0.8317167706635408,1889.99340864188,,,,,,,,,5115.59776564686,,,,7317.9194075792,1349.9960716396
2030-02-18 03:00:00,,,,,1349.9976247736,5939.99276037522,,,,7930.22303335363,,6620.69297448097,,,0.8346179541189299,1889.99337611646,,,,,,,,,5147.66701529595,,,,7366.98950569284,1349.99559859618
2030-02-18 04:00:00,,,,,1349.99761708077,5939.992748894921,,,,7726.37680323961,,6451.3955839119,,,0.8036497416309534,1889.99357683791,,,,,,,,,5111.12752008629,,,,7316.58182577591,1349.99698973679
2030-02-18 05:00:00,,,,,1349.99772171195,5939.9929121011,,,,7757.24271612179,,6476.67492967795,,,11.708839519515402,1889.99562206574,,,,,,,,,5062.95307744902,,,,7252.20906080075,1349.99234859162
2030-02-18 06:00:00,,,,,1349.99807318978,5939.9929131444205,,,,7848.08540526207,,6551.45349891281,,,7911.131312312571,1889.9969139846,,,,,,,,,4968.25076314222,,,,7123.23613806521,0.0082277856480092
2030-02-18 07:00:00,,,,,1349.99739435277,5939.992620008161,,,,7987.05898533121,,6667.0217206897,,,2781.344731823926,1889.99582410927,,,,,,,,,4951.23156749633,,,,7098.9175289541,0.81099424910104
2030-02-18 08:00:00,,,,,1349.99712226308,5939.99267374398,381.8161097211394,,,7819.24819902954,,6528.17665248369,,,,1889.98982817815,,,,,,,,,4866.90984586558,,,,6977.19239104231,1349.99648916802
2030-02-18 09:00:00,,,,,1349.9971998593,5939.9927046214,663.7036321130606,,,7045.92507261621,,5881.98269094088,,,,1889.99099211991,,,,,,,,,4636.5984747823,,,,6639.99270107994,1349.99646740546
2030-02-18 10:00:00,,,,,1349.99721778178,5939.992719426999,693.1251417087813,,,6590.77932580497,,5499.53178507746,,,,1889.99104082184,,,,,,,,,4296.38209774957,,,,6138.17772558579,1349.99648422861
2030-02-18 11:00:00,,,,,1349.99722524692,5939.99288669844,698.224509024537,,,6356.42317649501,,5302.92831205065,,,,1889.99101121167,,,,,,,,,4144.43301371501,,,,5898.10222158261,1349.99650062989
2030-02-18 12:00:00,,,,,1349.99721632952,5939.99281130378,676.1695275629086,,,6333.63260523407,,5283.6582002181,,,,1889.99100318894,,,,,,,,,4062.72045997955,,,,5787.71850930713,1349.99648111
2030-02-18 13:00:00,,,,,1349.99721144333,5939.99269610222,641.5316798998094,,,6097.1665913638,,5086.48375801312,,,,1889.99102529823,,,,,,,,,4040.07100684763,,,,5749.23453742522,1349.99646405425
2030-02-18 14:00:00,,,,,1349.99720813332,5939.992678565341,657.2568632459019,,,5880.81442432707,,4905.57877824294,,,,1889.99104850536,,,,,,,,,4147.21054519732,,,,5918.51213801387,1349.99644498909
2030-02-18 15:00:00,,,,,1349.99711609289,5939.992785633,699.7407952016022,,,5888.52201745295,,4911.55940847664,,,,1889.98996334067,,,,,,,,,4172.66353464507,,,,5960.45423890192,1349.99642957662
2030-02-18 16:00:00,,,,,1349.99726078811,5939.9922155453405,708.8653289575713,,,6058.52190140816,,5052.53622920378,,,,1889.99241212538,,,,,,,,,4263.70661312762,,,,6095.1209859697,1349.99645289537
2030-02-18 17:00:00,,,,,1349.99578377781,5939.99063377984,717.7774806338481,,,6297.32095279887,,5250.13628858759,,,,0.0054280486233265,,,,,,,,,2854.78304944403,,,,4088.87759373318,1349.99720015317
2030-02-18 18:00:00,,,,,1349.99559275128,5939.991079839339,729.318597204623,,,6438.84440925731,,5368.06591469825,,,,0.0060595822561949,,,,,,,,,3734.29332005504,,,,5346.6012937098,1349.99697200426
2030-02-18 19:00:00,,,,,1349.99729936292,5939.99238499862,731.5558062892301,,,6617.51108138529,,5520.05349828727,,,,0.0223268088403747,,,,,,,,,4685.71384706339,,,,6716.28340259739,1349.99756978386
