index,DE -> BE,RoW -> DE,RoW -> FR,FR -> BE,UK -> NL,DE -> NL,NL -> FR,UK -> DE,BE -> FR,DE -> FR,RoW -> UK,NL -> RoW,DE -> RoW,BE -> DE,RoW -> BE,BE -> RoW,UK -> FR,BE -> UK,FR -> DE,UK -> BE,FR -> UK,FR -> RoW,DE -> UK,RoW -> NL,NL -> BE,NL -> DE,FR -> NL,UK -> RoW,BE -> NL,NL -> UK
2040-01-01 17:00:00,0.0571626913270978,,,,8018.85714213322,,,2551.49149281051,3235.41003684825,2257.28672891677,,,,,,,49571.87151489331,,,1822.49223874237,,,,,8830.6116752489,10598.7383294176,,,,
2040-01-01 18:00:00,0.100503606276641,,,,8018.8571713362,,,2551.49149957492,3235.05844289898,2260.3755331791,,,,,,,49571.871449792605,,,1822.4922619605,,,,,8885.91789005839,10668.7590856046,,,,
2040-01-01 19:00:00,0.102770038837656,,,,8018.857133810659,,,2551.49151821086,3250.830817196,2273.68987762167,,,,,,,49571.87157797807,,,1822.49224132846,,,,,8816.69306236896,10586.2828470594,,,,
2040-01-01 20:00:00,0.0880368955784187,,,,8018.85695009394,,,2551.49153072388,3284.29362364176,2298.84472798018,,,,,,,49571.87162194215,,,1822.49200307729,,,,,8848.2865707237,10622.3084574152,,,,
2040-01-01 21:00:00,0.0641269000321163,,,,8018.85650153556,,,2551.49153417651,3326.04702232221,2339.24881362991,,,,,,,49571.87158563247,,,1822.49136743146,,,,,8937.72026246746,10730.5319181579,,,,
2040-01-01 22:00:00,0.104156561037153,,,,8018.856080085279,,,2551.49070104251,3357.22627838738,2370.3117945736,,,,,,,49571.87194256209,,,1822.49139621658,,,,,8967.01946299122,10769.3334983153,,,,
2040-01-01 23:00:00,0.0133077874977259,,,,8018.855987582301,,,2551.49071860893,7898.42498181257,5503.4471681453,,,,,,,49571.87206333947,,,1822.49153187819,,,,,9032.81462120982,10848.1244917266,,,,
2040-01-02 00:00:00,0.123300882725368,,,,8018.85526742116,,,2551.49071627472,7134.32522852342,4977.04895490576,,,,,,,49571.871555050035,,,1822.49157875467,,,,,8938.10725743203,10735.5976721522,,,,
2040-01-02 01:00:00,0.105966094508407,,,,8018.852528445859,,,2551.49071210186,7239.20174282582,5051.71145369476,,,,,,,49571.871519039654,,,1822.49136166624,,,,,8932.48287790903,10730.6619317297,,,,
2040-01-02 02:00:00,0.103103762343949,,,,8018.848695819061,,,2551.49070544904,3334.63880103019,2348.2981585591,,,,,,,49571.8715804521,,,1822.4913885908,,,,,8894.00338508701,10685.1328598591,,,,
2040-01-02 03:00:00,0.0234531390812483,,,,8018.848223398822,,,2551.49070609089,4886.18115631854,3420.75066793226,,,,,,,49571.87153688316,,,1822.49144155125,,,,,8800.32246204876,10571.376618299,,,,
2040-01-02 04:00:00,0.0148931807696267,,,,8018.84814508502,,,2551.49155165627,3243.35322561198,2284.46836407795,,,,,,,49571.87158958878,,,1822.49215250137,,,,,8742.22301600767,10502.0087716349,,,,
2040-01-02 05:00:00,0.0385422089969867,,,,8018.8478747928,,,2551.49169411985,3227.51299132622,2274.93412585794,,,,,,,49571.87200911509,,,1822.49243841538,,,,,8685.21592717964,10437.5402611356,,,,
2040-01-02 06:00:00,0.786273489873094,,,,8018.84615724568,,,2551.49176035327,3167.03112212609,2226.52167059195,,,,,,,49571.87199087389,,,1822.49315950175,,,,,8600.60834070154,10339.4136416177,,,,
2040-01-02 07:00:00,0.666739418617168,,,,8018.849201343321,,,2551.49171055467,3100.29426593744,2171.47557080449,,,,,,,49571.871895999066,,,1822.49317483332,,,,,8509.91432394565,10232.1428370134,,,,
2040-01-02 08:00:00,1822.41199927497,,,,8018.84778432022,,,2551.49093507273,3069.90297445185,2149.80811430234,,,,,,,49571.87155526992,,,1822.49314545534,,,,,8489.78237869506,10206.1512706795,,,,
2040-01-02 09:00:00,334.764678142778,,,,8018.846896258161,,,2551.49088661514,3001.06601642046,2105.29135622829,,,,,,,49571.86450707173,,,1822.49255089845,,,,,8323.36398340159,10007.1245593421,,,,
2040-01-02 10:00:00,0.660707534728026,,,,8018.846989866201,,,2551.49088187302,2978.86864351442,2090.14597659169,,,,,,,49571.86445143985,,,1822.4924796207,,,,,8091.28741318685,9729.44106601388,,,,
2040-01-02 11:00:00,0.644238573863355,,,,8018.846951699759,,,2551.4908776317,2939.67168075135,2072.22800242771,,,,,,,49571.86456910322,,,1822.49248480256,,,,,8058.7832922138,9682.93241952229,,,,
2040-01-02 12:00:00,0.651097371645282,,,,8018.847017263381,,,2551.49086344137,2858.95047954369,2014.07791257074,,,,,,,49571.86489694031,,,1822.49249669276,,,,,8202.31922948276,9851.37734413731,,,,
2040-01-02 13:00:00,340.682626937404,,,,8018.8472412517585,,,2551.49082991666,2917.34181195267,2063.57824863787,,,,,,,49571.86429858173,,,1822.49255966611,,,,,8446.81523942399,10143.1434768203,,,,
2040-01-02 14:00:00,0.607694829435088,,,,8018.84726549428,,,2551.49150904393,2938.16479673623,2086.3083673591,,,,,,,49571.8643357751,,,1822.49315458771,,,,,8330.64737304489,10000.8425857406,,,,
2040-01-02 15:00:00,0.847807058268073,,,,8018.8472657321,,,2551.49149743399,7704.68740864386,5350.01448761421,,,,,,,49571.88039538729,,,1822.49311709291,,,,,8326.47917768665,9997.25041637326,,,,
2040-01-02 16:00:00,0.845385848599595,,,,8018.84718866162,,,2551.49149431347,7765.02973320401,5391.66096074683,,,,,,,49571.880106997945,,,1822.49311146958,,,,,8335.58097164234,10008.8122567216,,,,
2040-01-02 17:00:00,0.827826290805552,,,,8018.84707231342,,,2551.49148903193,7269.25135027291,5044.4319961091,,,,,,,49571.87982244599,,,1822.49310944313,,,,,8314.59702581109,9985.28917802601,,,,
2040-01-02 18:00:00,0.823198493650566,,,,8018.84696695926,,,2551.49149496825,7261.55916974318,5038.64841783303,,,,,,,49571.87971927889,,,1822.49310935897,,,,,8327.17636142319,10001.5028319528,,,,
2040-01-02 19:00:00,0.780809732262826,,,,8018.8468553660205,,,2551.49152227347,7367.30148518659,5111.24352138286,,,,,,,49571.879783838085,,,1822.49311422443,,,,,8432.04156945165,10124.4351572976,,,,
2040-01-02 20:00:00,0.724361888340165,,,,8018.8473867683,,,2551.49153528568,7696.1655459639,5340.75126097749,,,,,,,49571.87997470303,,,1822.49313237556,,,,,8506.95462160759,10210.5555665854,,,,
2040-01-02 21:00:00,0.108467833951435,,,,8018.8588541185,,,2551.49161342503,7326.47587381753,5080.84660109824,,,,,,,49571.880882500096,,,1822.4925786632,,,,,8590.81700654153,10309.3516628602,,,,
2040-01-02 22:00:00,1.14703666698273,,,,8018.86901400876,,,2551.49095027462,7306.01481090407,5095.74037269246,,,,,,,49571.8769122655,,,1822.49268085146,,,,,8882.57566971351,10659.6768509548,,,,
2040-01-02 23:00:00,0.735681340326263,,,,8018.868044102501,,,2551.49089473395,5013.74778903714,3511.14679583651,,,,,,,49571.87651864601,,,1822.49266926265,,,,,8836.17242626691,10606.8679100304,,,,
2040-01-03 00:00:00,0.790937155946939,,,,8018.8970598265205,,,2551.49104250165,8791.64585737093,6123.45400296016,,,,,,,49571.877540684676,,,1822.49298275117,,,,,8901.92316616006,10689.0808429722,,,,
2040-01-03 01:00:00,0.805824649037847,,,,8018.97661702474,,,2551.49502867597,9226.61957381783,6424.74385619613,,,,,,,49571.91168429195,,,1822.49631069564,,,,,8852.81933297154,10635.0618541458,,,,
2040-01-03 02:00:00,0.808329571747835,,,,8018.976676010341,,,2551.49504526431,9446.93086037463,6583.81491235942,,,,,,,49571.91189726174,,,1822.49631702818,,,,,8793.37549033226,10566.5152771477,,,,
2040-01-03 03:00:00,0.867316064448748,,,,8018.902576591259,,,2551.49139720151,3528.94376379245,2471.9954670034,,,,,,,49571.87964919988,,,1822.49313318729,,,,,8781.17642116673,10554.4438011709,,,,
2040-01-03 04:00:00,0.83408263674597,,,,8018.88398771578,,,2551.49117577036,6061.2785271813,4233.25151569973,,,,,,,49571.87796243132,,,1822.4928594605,,,,,8766.44916747983,10537.746726555,,,,
2040-01-03 05:00:00,655.180024710852,,,,8018.8570769998005,,,2551.49096576163,9869.08831029074,6884.57294694358,,,,,,,49571.88156921487,,,1822.49263138275,,,,,8766.75155893047,10537.2017671253,,,,
2040-01-03 06:00:00,1822.41461519634,,,,8018.85742876716,,,2551.49102288508,9919.42846850835,6921.67434871715,,,,,,,49571.88164770836,,,1822.49322746997,,,,,8766.86058535926,10536.3257732027,,,,
2040-01-03 07:00:00,1822.41597056312,,,,8018.84778533394,,,2551.49090054293,9957.06028404033,6953.07149508362,,,,,,,49571.88089986288,,,1822.49314937605,,,,,8728.28907081094,10491.1219798245,,,,
2040-01-03 08:00:00,1822.41630661098,,,,8018.8470517651,,,2551.49082385026,9932.08531614818,6935.18631460484,,,,,,,49571.88096353275,,,1822.49313323658,,,,,8681.24618368555,10433.4229864799,,,,
2040-01-03 09:00:00,0.954370025862471,,,,8018.84785449976,,,2551.49080941639,3070.53986148138,2149.02548023029,,,,,,,49571.87489591802,,,1822.49248488916,,,,,8676.20253363479,10425.3020690782,,,,
2040-01-03 10:00:00,1820.86879562407,,,,8018.85563549206,,,2551.49129967969,8614.53326346557,6008.88877825211,,,,,,,49571.87609450954,,,1822.49266540496,,,,,8489.71502350342,10206.2172359598,,,,
2040-01-03 11:00:00,1.28702293681145,,,,8018.858144861721,,,2551.49172398369,3132.89809149809,2206.39207901255,,,,,,,49571.8765900735,,,1822.49260081916,,,,,8492.64799823517,10210.5722108706,,,,
2040-01-03 12:00:00,0.898011143617476,,,,0.3646963633589956,,,2551.48992014883,3217.32695563653,2273.61441258199,,,,,,,49571.86299877274,,,1822.49053977098,,,,,8535.26957165669,10261.0616630488,,,,
2040-01-03 13:00:00,17.3932342457281,,,,0.3042554704121468,,,2551.48459016541,7765.81754150241,5416.16306769681,,,,,,,49571.84363223687,,,1822.48670566357,,,,,8436.20827592666,10142.6137367392,,,,
2040-01-03 14:00:00,1816.50966150918,,,,0.3312719593376808,,,2551.48048758369,7888.92663630212,5504.60845300033,,,,,,,49571.84570818654,,,1822.48744156099,,,,,8530.72878373374,10252.223057169,,,,
2040-01-03 15:00:00,1822.49866677141,,,,0.3203006698711276,,,2551.4803725193,8672.57154362089,6049.66213422922,,,,,,,49571.943770959304,,,1822.49866285366,,,,,8661.44371908786,10406.7650057377,,,,
2040-01-03 16:00:00,1822.49867029305,,,,0.689487697769108,,,2551.4803181912,9548.95143621772,6657.2567707888,,,,,,,49571.94415223239,,,1822.49866593144,,,,,8673.29133091808,10419.5111299956,,,,
2040-01-03 17:00:00,1822.49867303695,,,,3210.133471246504,,,2551.48247849606,9630.93552872808,6716.71481990086,,,,,,,49571.94416535778,,,1822.49866852607,,,,,8662.27494370905,10402.6421138432,,,,
2040-01-03 18:00:00,1822.49867503364,,,,3936.949498899974,,,2551.48709250236,9772.67514723842,6818.74565720915,,,,,,,49571.9441583735,,,1822.49867068098,,,,,8632.88946993101,10365.9527826772,,,,
2040-01-03 19:00:00,1822.49867684765,,,,4034.731618398914,,,2551.48766878803,9786.92690411205,6830.17726251796,,,,,,,49571.94417543359,,,1822.49867238407,,,,,8567.45571038489,10288.8735747303,,,,
2040-01-03 20:00:00,1822.49867695932,,,,4077.083647883368,,,2551.48755627615,9788.47907973633,6831.22746588848,,,,,,,49571.944209859204,,,1822.49867394232,,,,,8482.83263704661,10189.9384031729,,,,
2040-01-03 21:00:00,1822.49862218958,,,,4107.637644455562,,,2551.48731113376,7980.49942029983,5570.40697164716,,,,,,,49571.94317006103,,,1822.49862572171,,,,,8459.79290779641,10161.9496465055,,,,
2040-01-03 22:00:00,1822.49862507484,,,,4128.668176857176,,,2551.48679555253,6299.85579313249,4399.00623575967,,,,,,,49571.943131409746,,,1822.49862747859,,,,,8434.38858628871,10129.4377384545,,,,
2040-01-03 23:00:00,1822.4986278544,,,,4150.512834837286,,,2551.4867859128,5514.54980151357,3851.65243845678,,,,,,,49571.943090366,,,1822.49863002694,,,,,8475.01588190717,10177.2246320232,,,,
2040-01-04 00:00:00,1822.49862891445,,,,4175.706318123568,,,2551.48681615089,3017.97751980706,2111.95430745599,,,,,,,49571.94304487773,,,1822.49863107804,,,,,8399.71985895019,10085.9756600988,,,,
2040-01-04 01:00:00,1822.49863060845,,,,4189.621869155234,,,2551.48666291013,3012.56594576478,2106.65685183653,,,,,,,49571.94303173426,,,1822.49863231177,,,,,8347.29702492631,10025.2460361009,,,,
2040-01-04 02:00:00,1822.49863284481,,,,4198.297917302926,,,2551.48609573433,8553.7386250131,5969.82417901462,,,,,,,49571.943022564265,,,1822.49863377254,,,,,8380.94704640069,10062.8794373623,,,,
2040-01-04 03:00:00,1822.49863873691,,,,4208.117305479182,,,2551.48508840464,8665.13244714768,6046.01067805838,,,,,,,49571.94303552915,,,1822.4986363594,,,,,8435.34501703687,10128.187298399,,,,
2040-01-04 04:00:00,1822.49862680588,,,,4261.487345187184,,,2551.48608577315,6710.44297344436,4683.93156498614,,,,,,,49571.943036116325,,,1822.49863754947,,,,,8445.39551778659,10140.8745634763,,,,
2040-01-04 05:00:00,1822.49865351384,,,,500.7435945811558,,,2551.48909755035,6355.52988594956,4437.05204491818,,,,,,,49571.94428524123,,,1822.49868305426,,,,,8415.90756789928,10107.3134323106,,,,
2040-01-04 06:00:00,1822.4986658905,,,,0.252412370444809,,,2551.47731228923,4728.90897036719,3305.07446076578,,,,,,,49571.94326118191,,,1822.49864713757,,,,,8432.22184866108,10131.9450226539,,,,
2040-01-04 07:00:00,1822.49872861287,,,,0.2301210189502546,,,0.0754517688053227,2894.15504919573,2023.56955170806,,,,,,,49571.9418841654,,,1822.49865933526,,,,,8409.09433618213,10112.3249238793,,,,
2040-01-04 08:00:00,1822.49873024504,,,,0.2307028367338718,,,0.0493702777369638,2853.15199082041,1989.75874131205,,,,,,,49571.941791261794,,,1822.49865499917,,,,,8398.34631730318,10098.6410326871,,,,
2040-01-04 09:00:00,1822.49873161532,,,,0.231030319939177,,,0.049800940364299,2839.20268898133,1981.38822029886,,,,,,,49571.94038529389,,,1822.49865694301,,,,,8368.59391170161,10063.340407756,,,,
2040-01-04 10:00:00,1822.49873120052,,,,0.23173652467782901,,,0.0492667565149325,2910.25510949786,2044.60717967763,,,,,,,49571.94030480827,,,1822.49865730828,,,,,8272.72065104722,9944.2873147059,,,,
2040-01-04 11:00:00,1822.49873030505,,,,0.2310117161138864,,,0.0499790494749746,2903.71008742397,2040.02518822302,,,,,,,49571.94039974885,,,1822.4986560142,,,,,8363.36482812416,10054.5479130483,,,,
2040-01-04 12:00:00,1822.49872999245,,,,0.230338736820516,,,0.0505622055686623,2916.24290024807,2054.08250741145,,,,,,,49571.940461926206,,,1822.49865532439,,,,,8257.2390245982,9927.99793247659,,,,
2040-01-04 13:00:00,1822.49887357955,,,,0.23035730338750499,,,0.0524727904100361,2908.29645696189,2044.82914953996,,,,,,,49571.94039845153,,,1822.49880059615,,,,,8276.79969212143,9951.89491793357,,,,
2040-01-04 14:00:00,1822.49886846119,,,,0.2301872867642884,,,0.0527631050048992,2860.82284044423,2009.94029309594,,,,,,,49571.9422002633,,,1822.49879609838,,,,,8216.09389328702,9881.44266040473,,,,
2040-01-04 15:00:00,1822.49886652562,,,,0.228454348596498,,,0.0493451815149738,2839.85123567782,1991.48478820035,,,,,,,49571.94485025442,,,1822.4987924958,,,,,8217.12906812591,9883.84353571243,,,,
2040-01-04 16:00:00,1822.49887716888,,,,0.2292785222572526,,,0.0275270995226151,2784.58829329461,1948.35772352307,,,,,,,49571.944938093984,,,1822.49879280143,,,,,8240.0363027334,9913.93403191636,,,,
2040-01-04 17:00:00,1822.49887757323,,,,0.2294667609883078,,,0.0277285786888911,2784.18634946671,1950.50228668756,,,,,,,49571.94493218166,,,1822.49879321592,,,,,8313.2723289588,10001.8388592174,,,,
2040-01-04 18:00:00,1822.49887753903,,,,0.2289983109801812,,,0.0279965690504398,2849.91436981541,1996.08804700872,,,,,,,49571.944922994175,,,1822.4987935629,,,,,8381.54390091341,10080.5198510141,,,,
2040-01-04 19:00:00,1822.49887795203,,,,0.2292315008986346,,,0.0278340523973303,2874.38859103393,2009.61037951677,,,,,,,49571.94494541053,,,1822.49879448174,,,,,8404.19939147895,10104.4166228748,,,,
2040-01-04 20:00:00,1822.49883349514,,,,0.228789279467386,,,0.0499733871533529,3305.61625459867,2308.35698367935,,,,,,,49571.94493628267,,,1822.49875953983,,,,,8468.96029706556,10178.8855875461,,,,
2040-01-04 21:00:00,1822.49885259517,,,,0.228625733384469,,,0.0279445940746224,3805.431615449,2653.5241067178,,,,,,,49571.94492847022,,,1822.49876772444,,,,,8400.52188984211,10098.5659990774,,,,
2040-01-04 22:00:00,1822.49883984861,,,,0.2280757010044564,,,0.0501022962176829,3969.85678677842,2762.53123619947,,,,,,,49571.94493397038,,,1822.49876358008,,,,,8137.56419790048,9782.16174192525,,,,
2040-01-04 23:00:00,1822.49884790131,,,,0.22758425970295681,,,0.0281695512121828,4378.87688983499,3052.53380710985,,,,,,,49571.94468274471,,,1822.4987609578,,,,,8090.86197565844,9726.04182742534,,,,
2040-01-05 00:00:00,1822.49883766953,,,,0.2272867783539836,,,0.0281177963916744,2949.17156960779,2047.31138140763,,,,,,,49571.94440028917,,,1822.49875008162,,,,,8103.22603574422,9735.9876301349,,,,
2040-01-05 01:00:00,1822.49883827363,,,,0.227050793494823,,,0.0278724595477404,2945.9498117738,2045.64895094889,,,,,,,49571.943709331405,,,1822.49875075086,,,,,8038.6819376435,9661.16937071984,,,,
2040-01-05 02:00:00,1822.49882797917,,,,0.2265856573830024,,,0.0503991988623683,2968.25179804114,2055.08103172021,,,,,,,49571.943693341134,,,1822.49875144618,,,,,8045.07382538017,9672.15246419257,,,,
2040-01-05 03:00:00,1822.49882744711,,,,0.22611249345958362,,,0.0495709345489932,2978.59912683023,2058.03393267043,,,,,,,49571.94368423575,,,1822.49875157189,,,,,8169.90821889891,9818.70075885857,,,,
2040-01-05 04:00:00,1822.49881614496,,,,0.20539780365443622,,,0.501344299075692,2923.71414810302,2027.11260948911,,,,,,,49571.94366889384,,,1822.4987510897,,,,,8138.41689711573,9778.13623601016,,,,
2040-01-05 05:00:00,1822.49885532853,,,,8018.98665071012,,,1785.23898747974,2883.73925328856,2007.75709236856,,,,,,,49571.94403453861,,,1822.4987959499,,,,,8006.34740200398,9618.72707066487,,,,
2040-01-05 06:00:00,1822.49876371509,,,,8018.98942022468,,,2551.49002611716,2840.25300314678,1985.68339686282,,,,,,,49571.944032916435,,,1822.49879450119,,,,,5408.33748676777,6479.99143969743,,,,
2040-01-05 07:00:00,1822.49814047532,,,,8018.99156064238,,,2551.49680086231,2764.48290808257,1930.30967415783,,,,,,,49571.94488861772,,,1822.49879426744,,,,,3575.03199346846,4294.33764227847,,,,
2040-01-05 08:00:00,1822.49813581201,,,1695.59638509907,8018.991860550761,,,2551.49679698332,,,,,,,,,49571.94451233698,,1183.95551943451,1822.49879400299,,,,,2480.2264628199,2990.67097935656,,,,
2040-01-05 09:00:00,1822.49812742478,,,2813.88875016185,8018.991878594161,,,2551.496786646,,,,,,,,,49571.94370966787,,1964.80652581901,1822.49879556372,,,,,2462.73444734677,2967.52783910063,,,,
2040-01-05 10:00:00,1822.49801449661,,,2642.94570154415,8018.99190234088,,,2551.49689155311,,,,,,,,,49571.94385969165,,1845.44470176823,1822.49879740646,,,,,2429.6685772347,2924.01315937706,,,,
2040-01-05 11:00:00,1822.49801071652,,,2710.07307430973,8018.99191177988,,,2551.49688921858,,,,,,,,,49571.94397203586,,1892.31662284376,1822.49879843046,,,,,2447.20157577649,2944.5931825549,,,,
2040-01-05 12:00:00,1822.49800623665,,,2575.57930346332,8018.99192095154,,,2551.49689035867,,,,,,,,,49571.94401798097,,1798.40587900039,1822.49879948532,,,,,2408.59394295576,2899.59701764817,,,,
2040-01-05 13:00:00,1822.49799972451,,,2620.58326855195,8018.991923695901,,,2551.49689271701,,,,,,,,,49571.944020062416,,1829.8300529109,1822.49879985989,,,,,2402.85973500564,2893.74784920194,,,,
2040-01-05 14:00:00,1822.49799315869,,,2542.27537337722,8018.991927766339,,,2551.49689874775,,,,,,,,,49571.94401709034,,1775.1512792514,1822.49880101486,,,,,2387.01753702563,2875.90042427574,,,,
2040-01-05 15:00:00,1822.49798901265,,,2024.99989078481,8018.99192807928,,,2551.49689656469,,,,,,,,,49571.945085013605,,1413.96263001016,1822.4988017316,,,,,2315.81565957425,2786.0613754443,,,,
2040-01-05 16:00:00,1822.49798821735,,,2292.21176146395,8018.991927384281,,,2551.4969007469,,,,,,,,,49571.945076880766,,1600.54418369725,1822.49880218543,,,,,2311.75933671624,2782.76662710382,,,,
2040-01-05 17:00:00,1822.49798659063,,,2370.84171960291,8018.99193499642,,,2551.49689422011,,,,,,,,,49571.945047921196,,1655.44781919928,1822.49880262246,,,,,2342.22241158524,2819.53461335628,,,,
2040-01-05 18:00:00,1822.49798409904,,,1786.33743985883,8018.9919259874405,,,2551.49688670768,,,,,,,,,49571.94506197021,,1247.3157841427,1822.49880187436,,,,,2358.70838247751,2839.88744209062,,,,
2040-01-05 19:00:00,1822.49798408582,,,,8018.990931317039,,,2551.49689440963,2280.87888255264,1592.63143200942,,,,,,,49571.94505540555,,,1822.49880140779,,,,,7589.29550272251,9116.39795291152,,,,
2040-01-05 20:00:00,1822.49779199935,,,,0.199314577215813,,,2551.49690534695,2411.60287191454,1683.90993675144,,,,,,,49571.944414713944,,,1822.49875684613,,,,,7857.43709555842,9430.33065622755,,,,
2040-01-05 21:00:00,1822.497797358,,,,0.20257956368139118,,,2551.49691260936,2386.1545472306,1666.14084515816,,,,,,,49571.94505383884,,,1822.49875626895,,,,,8199.85645416822,9840.38529338344,,,,
2040-01-05 22:00:00,1822.4978010211,,,,0.21529060054896598,,,2551.49692082531,2333.22413123526,1629.1816609182,,,,,,,49571.944312566455,,,1822.49875541677,,,,,7846.63644128435,9433.41275826545,,,,
2040-01-05 23:00:00,1822.4978085489,,,513.463622875902,0.21725113761832882,,,2551.49692146679,,,,,,,,,49571.9443568624,,358.527450353207,1822.4987546139,,,,,7937.15858176203,9526.1508202474,,,,
2040-01-06 00:00:00,1822.49781305288,,,1464.50847844818,0.219540704677592,,,2551.49692114971,,,,,,,,,49571.94434496453,,1022.59765636816,1822.49875292407,,,,,8015.63152497496,9615.80232354203,,,,
2040-01-06 01:00:00,1822.49793789743,,,,0.1904732621326656,,,2551.49678403552,1947.20727475427,1359.64414279094,,,,,,,49571.94386712618,,,1822.49874933292,,,,,8151.45215351923,9778.65723386459,,,,
2040-01-06 02:00:00,1822.49793762413,,,,0.23139801359832518,,,2551.49679388144,2227.5721357067,1555.40983515982,,,,,,,49571.94390140812,,,1822.49875161913,,,,,8229.87422954299,9875.39286445723,,,,
2040-01-06 03:00:00,1822.49793898897,,,,0.1917655828866666,,,2551.49677963529,2189.63745305311,1528.92181931578,,,,,,,49571.943818760046,,,1822.49874792793,,,,,8148.39113718164,9783.94096692458,,,,
2040-01-06 04:00:00,1822.49793860375,,,,0.05094653977022261,,,2551.49658452188,2217.09200081514,1548.09204847791,,,,,,,49571.94256026399,,,1822.49870836555,,,,,8178.66003930996,9820.57341818803,,,,
2040-01-06 05:00:00,1822.49793779788,,,,0.026518206357119198,,,2551.49592709942,2320.13482006922,1620.04203877508,,,,,,,49571.93968056548,,,1822.49862763769,,,,,8421.25079595468,10109.7752712874,,,,
2040-01-06 06:00:00,1822.49793722536,,,,0.0083264984474746,,,2551.48542400117,2392.06150703779,1670.26508597129,,,,,,,49571.920976967835,,,1822.49818210763,,,,,8361.39234710004,10039.2731387316,,,,
