00:00 - 01:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4284,,n/e,n/e,7767,,1128,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4863,
01:00 - 02:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3731,,n/e,n/e,7767,,1128,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4878,
02:00 - 03:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3663,,n/e,n/e,7767,,1116,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5109,
03:00 - 04:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3620,,n/e,n/e,7770,,1103,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5230,
04:00 - 05:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,3725,,n/e,n/e,7768,,1094,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5500,
05:00 - 06:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4028,,n/e,n/e,7770,,1132,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5795,
06:00 - 07:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4120,,n/e,n/e,7767,,1182,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,5911,
07:00 - 08:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4482,,n/e,n/e,7762,,1222,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6184,
08:00 - 09:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4693,,n/e,n/e,7760,,1254,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6414,
09:00 - 10:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4577,,n/e,n/e,7760,,1254,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6510,
10:00 - 11:00,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,4661,,n/e,n/e,7765,,1281,,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,6575,
