index,UK -> DE,DE -> NL,FR -> RoW,DE -> BE,FR -> BE,DE -> UK,NL -> BE,NL -> DE,RoW -> UK,NL -> FR,UK -> RoW,BE -> NL,BE -> RoW,FR -> NL,NL -> RoW,UK -> FR,BE -> FR,RoW -> FR,NL -> UK,UK -> NL,BE -> DE,UK -> BE,BE -> UK,RoW -> BE,DE -> FR,DE -> RoW,FR -> UK,RoW -> NL,RoW -> DE,FR -> DE
2030-01-03 13:00:00,0.0106870645690665,,,1349.99331779158,,,2982.75817148315,3594.49086330854,,,,,,,,6148.367799594542,140.385578176543,,,0.0886359429332762,,1349.98606440715,,,98.0254158784233,,,,,
2030-01-03 14:00:00,0.0043899301313417,,,1349.99585184657,,,4679.91936732892,5602.64461422884,,,,,,,,,2248.4316872144,,,0.0304554968185278,,1349.98167844,,,1574.50304483568,,79.01957907113888,,,
2030-01-03 15:00:00,0.0060807301406178,,,1349.99476544888,,,5377.58498153094,6429.22725392974,,,,,,,,0.830925361444804,2183.51110240443,,,0.0399358115745498,,1349.98198859657,,,1524.65084167816,,,,,
2030-01-03 16:00:00,0.0064422908277737,,,1349.99454717655,,,5478.28899510964,6548.80919615435,,,,,,,,6180.375451381493,2269.25244756151,,,0.0397477745969424,,1349.98205563024,,,1590.43237182038,,,,,
2030-01-03 17:00:00,0.006385110799665,,,1349.99456124944,,,5470.47448557632,6540.25045420616,,,,,,,,8916.687957015236,2265.97934858978,,,0.0392203155289128,,1349.98180785304,,,1586.82993018725,,,,,
2030-01-03 18:00:00,0.0062926159117328,,,1349.99457973879,,,5449.61955517365,6515.69052228081,,,,,,,,1435.2283079770266,2268.61003049601,,,0.0383900435355318,,1349.98130837761,,,1586.89172530791,,,,,
2030-01-03 19:00:00,0.0067167792066548,,,1349.99478889276,,,5402.87080177594,6459.57128789543,,,,,,,,5968.490985206196,2228.59112920478,,,0.0473233024694448,,1349.98597778644,,,1556.1267199742,,,,,
2030-01-03 20:00:00,0.0078759773385349,,,1349.99462981806,,,5343.33682756276,6387.9735153309,,,,,,,,26692.59625100312,1821.37880706917,,,0.0587547768463406,,1349.98842811206,,,1271.78429672467,,,,,
2030-01-03 21:00:00,0.018316970008587,,,1349.99408512644,,,5237.20003334534,6262.16143856688,,,,,,,,33918.62396675491,2239.90725166036,,,1677.915060833502,,1349.99234873606,,,1564.02416131912,,,,,
2030-01-03 22:00:00,0.009891103363985,,,1349.99586515877,,,4495.96201598236,5383.87828989023,,,,,,,,33918.68591513278,2265.63878638894,,,3117.842507575872,,1349.99401947534,,,1583.10596191431,,,,,
2030-01-03 23:00:00,0.0673873742794755,,,1349.99608626418,,,4032.30599416311,4834.53184289761,,,,,,,,33918.77579856642,2243.08533885606,,,5939.954898797239,,1349.99592017987,,,1568.4400997163,,,,,
2030-01-04 00:00:00,0.132158942292432,,,1349.9960638893,,,3521.60077472571,4228.39879424865,,,,,,,,33918.77916478967,2233.58643064406,,,5939.95759369018,,1349.99598764668,,,1562.12367433303,,,,,
2030-01-04 01:00:00,0.131257529272256,,,1349.996040894,,,3298.0663710764,3963.58778332817,,,,,,,,33918.77923147516,2228.65032932789,,,5939.95769195596,,1349.99596433521,,,1557.84349013853,,,,,
2030-01-04 02:00:00,0.128567130667602,,,1349.99605070248,,,3306.55013344104,3973.11861478082,,,,,,,,33918.779354365055,2226.01063007388,,,5939.95784084566,,1349.99596335666,,,1556.63339610886,,,,,
2030-01-04 03:00:00,0.127450246126458,,,1349.9960625418,,,3721.24737625721,4465.26536458891,,,,,,,,33918.77947256371,2223.76007160486,,,5939.95792646718,,1349.99596796069,,,1556.11464201087,,,,,
2030-01-04 04:00:00,0.381375311968629,,,1349.99588942637,,,4164.84884052208,4991.3972117825,,,,,,,,33918.779272203305,2192.52995403306,,,5939.95718978002,,1349.9958687413,,,1536.18431796141,,,,,
2030-01-04 05:00:00,0.809136646685747,,,1349.99584957127,,,5295.30512260863,6331.13424742872,,,,,,,,33918.77906699663,2190.69509087282,,,5939.95751932882,,1349.99584960252,,,1535.41296457009,,,,,
2030-01-04 06:00:00,1889.97948936266,,,1349.99475985216,,,6122.76065450968,7356.11295765836,,,,,,,,33918.771066510955,2144.88838645777,,,5939.957251688261,,1349.99564054928,,,1497.67608121235,,,,,
2030-01-04 07:00:00,0.0149374569320288,,,1349.99472229009,,,4568.98424083824,5470.13404985328,,,,,,,,33918.59889366908,766.046492631276,,,1693.2970035847059,,1349.99300749361,,,534.89503924017,,,,,
2030-01-04 08:00:00,0.0066704768667225,,,1349.9951583648,1409.21089007582,,2593.48064987669,3134.12853269276,,,,,,,,27543.339519450492,,,,0.054815160437846594,,1349.98924644768,,,,,,,,983.985633470589
2030-01-04 09:00:00,0.007699304864712,,,1349.99514259338,2092.08421430528,,2952.16533546691,3558.1237659811,,,,,,,,22734.987613218997,,,,0.0737262936845112,,1349.99069057017,,,,,,,,1460.80446524789
2030-01-04 10:00:00,0.027539148862164,,,1349.98915692898,2116.64105270611,,4505.62573951537,5394.13663333978,,,,,,,,202.9701375452636,,,,0.17218616791540597,,1349.98621862668,,,,,,,,1473.41435366834
2030-01-04 11:00:00,0.0076676164728842,,,1349.99612865575,2150.88713660815,,3676.86369542392,4414.48443867234,,,,,,,,9823.004084870592,,,,0.1540916537200568,,1349.9938872835,,,,,,,,1495.00560797719
2030-01-04 12:00:00,0.0078829120702027,,,1349.99607134425,2160.17214501125,,3798.47754027211,4557.61067398306,,,,,,,,10884.22090019306,,,,0.16088502285260642,,1349.99382748961,,,,,,,,1498.57731015643
2030-01-04 13:00:00,0.0047148313224766,,,1349.99736361564,2154.94142743264,,3897.2591640678,4674.65979718481,,,,,,,,8427.775696224,,,,0.1494677679759408,,1349.99577491165,,,,,,,,1496.92130591584
2030-01-04 14:00:00,0.0043874668275044,,,1349.99752738888,2119.19378871911,,4221.57333820889,5057.8924212699,,,,,,,,3612.6334353271077,,,,0.1484928395791818,,1349.99606099454,,,,,,,,1472.95086806379
2030-01-04 15:00:00,0.0044339673062247,,,1349.99756180369,3115.1650179248,,3788.96910907998,4546.62898264471,,,,,,,,32655.288369175483,,,,0.1889481147286332,,1349.99616122102,,,,,,,,2173.05289808491
2030-01-04 16:00:00,0.004082732812573,,,1349.99765040296,1651.88552003881,,3509.53782194874,4217.06562829794,,,,,,,,33918.67479793302,,,,0.1410231458933664,,1349.99622780463,,,,,,,,1153.43386243504
2030-01-04 17:00:00,0.0040988355923079,,,1349.99764895937,1302.35608629538,,3049.79957324473,3674.55326798714,,,,,,,,33918.67654810251,,,,0.1417133918930048,,1349.99622508718,,,,,,,,909.373784045797
2030-01-04 18:00:00,0.0041147187261899,,,1349.9976532754,2111.13755067366,,2993.11890235511,3607.18509297445,,,,,,,,33872.66007854638,,,,0.1434709725915428,,1349.99624074877,,,,,,,,1470.7471907251
2030-01-04 19:00:00,0.0042918442272315,,,1349.99758360566,2129.26019486235,,3825.10806249101,4590.30592319334,,,,,,,,32110.259710590224,,,,0.1492760208865162,,1349.99612094204,,,,,,,,1485.35836405986
2030-01-04 20:00:00,0.0042937052582718,,,1349.99758083879,2118.48925818428,,3526.19271206498,4236.59216629002,,,,,,,,29872.44300368232,,,,0.1492794606409884,,1349.99610936207,,,,,,,,1479.11443302584
2030-01-04 21:00:00,0.0042791322581265,,,1349.99757845554,2137.9094563167,,3896.26826257196,4674.23315425971,,,,,,,,33896.6437878597,,,,0.1491664824018796,,1349.9960902739,,,,,,,,1495.59366334012
2030-01-04 22:00:00,0.0042566909256322,,,1349.99758169123,2161.24628938319,,3725.03881870782,4469.44981409717,,,,,,,,33900.54657007718,,,,0.15422446127897138,,1349.99608998586,,,,,,,,1516.83106873737
2030-01-04 23:00:00,0.0042525672745404,,,1349.99758380713,2127.26705193991,,3511.31294764712,4216.15820381818,,,,,,,,33896.13949805292,,,,0.1532760471868384,,1349.99609142568,,,,,,,,1490.69403639562
2030-01-05 00:00:00,0.0042358082291403,,,1349.99758842597,2152.69443178069,,3595.52347020086,4315.05026784526,,,,,,,,31115.86748217649,,,,0.1531163678023288,,1349.99609266877,,,,,,,,1509.71396170157
2030-01-05 01:00:00,0.0042002659740592,,,1349.99759706135,2161.25974428477,,4145.69285596706,4966.37615331719,,,,,,,,22844.084958853953,,,,0.1543929285758562,,1349.99609756088,,,,,,,,1515.34463285787
2030-01-05 02:00:00,0.004144381191086,,,1349.99760616937,2166.48357946214,,3105.17346051339,3735.4621435313,,,,,,,,16559.747032423846,,,,0.15035278474694358,,1349.99609546781,,,,,,,,1522.36117414808
2030-01-05 03:00:00,0.0042066468199367,,,1349.99758802943,2438.73453767316,,2637.89263903094,3182.37400577097,,,,,,,,8092.637103216239,,,,0.1650286019525618,,1349.99608726335,,,,,,,,1713.00892128765
2030-01-05 04:00:00,0.0056573053146711,,,1349.99734948773,5709.20264741134,,1377.56410225831,1651.69629691753,,,,,,,,22099.27303183658,,,,5939.91530890556,,1349.99607478143,,,,,,,,3979.10295257038
2030-01-05 05:00:00,0.0324906513673327,1110.12276376689,,1349.99639214388,6001.70433777262,,,,,,,925.875367190984,,,,27534.086954702492,,,,5939.964022292919,,1349.996045357,,,,,,,,4196.94010687691
2030-01-05 06:00:00,0.0573624363713791,1985.14779284467,,1349.99762834289,6512.72674649971,,,,,,,1655.67222380807,,,,33918.65119601475,,,,5939.9793352919805,,1349.99740389581,,,,,,,,4545.75496824468
2030-01-05 07:00:00,0.0557835083869647,4262.60157719217,,1349.99757790399,5944.12646742431,,,,,,,3559.02870680521,,,,33918.72054847407,,,,5939.982701007801,,1349.99735074144,,,,,,,,4143.87907035353
2030-01-05 08:00:00,0.0551710397521556,5995.37427954064,,1349.9975635475,6268.181118589,,,,,,,4987.98371074948,,,,33918.64351254092,,,,5939.98237527044,,1349.99733898899,,,,,,,,4375.13928795942
2030-01-05 09:00:00,0.0516805323124856,6075.40002930164,,1349.99757131277,6721.61750530828,,,,,,,5054.7303288752,,,,31506.592110374208,,,,5939.98224873104,,1349.99733503821,,,,,,,,4693.33874766675
2030-01-05 10:00:00,0.113458942960881,6462.36949453012,,1349.99753262499,6395.69199828295,,,,,,,5383.14764540253,,,,26760.07885113,,,,5939.98400906406,,1349.99732920942,,,,,,,,4456.7123001743
2030-01-05 11:00:00,0.112257247973597,6875.41983568563,,1349.99753330437,6522.88050561537,,,,,,,5736.13568959529,,,,27804.672198870776,,,,5939.98399411404,,1349.99732478045,,,,,,,,4550.18885760416
2030-01-05 12:00:00,0.11122560274402,6771.37851187466,,1349.99753580033,6264.6279909223,,,,,,,5650.54350377891,,,,21209.042477627878,,,,5939.9838293515,,1349.99732031921,,,,,,,,4362.15860937534
2030-01-05 13:00:00,0.138924543300004,6855.99346907321,,1349.99754070036,6347.47372080024,,,,,,,5724.1213545895,,,,16559.423170105914,,,,5939.98378009716,,1349.99732014069,,,,,,,,4425.40866540825
2030-01-05 14:00:00,1889.97746058114,4373.70379675672,,1349.99729168606,6191.4669643936,,,,,,,3648.71240125648,,,,17857.808284075356,,,,5939.98385116836,,1349.99732642291,,,,,,,,4315.13473513636
2030-01-05 15:00:00,1889.98962380971,3681.65877758978,,1349.9968845255,6053.75180119419,,,,,,,3075.74853364405,,,,33287.0509391397,,,,5939.98521419262,,1349.99732689177,,,,,,,,4225.400187394
2030-01-05 16:00:00,1889.99138012936,4134.03608852794,,1349.99663703965,5707.37675694522,,,,,,,3449.68112038989,,,,33918.732131818484,,,,5939.98570190916,,1349.99732316711,,,,,,,,3996.12731579803
2030-01-05 17:00:00,1889.99121322408,3553.49967232518,,1349.99667080019,5876.32287606046,,,,,,,2970.38902784285,,,,33918.73104607001,,,,5939.98571304068,,1349.99732860856,,,,,,,,4107.92406011496
2030-01-05 18:00:00,1889.98930796568,1936.64399283448,,1349.99692419836,6104.11610718253,,,,,,,1615.23187038452,,,,33918.73115667953,,,,5939.983771196859,,1349.99733669301,,,,,,,,4261.21909917378
2030-01-05 19:00:00,1889.98929087826,637.566733101435,,1349.99708141439,5998.86301445585,,,,,,,531.749592099308,,,,33918.728654567385,,,,5939.98290269908,,1349.99742572367,,,,,,,,4176.7745373041
2030-01-05 20:00:00,1888.3336867816,,,1349.9910066643,3283.21000634965,,1595.49090878923,1912.99042834331,,,,,,,,26895.30809711775,,,,5939.9265223409,,1349.99168806142,,,,,,,,2287.66904235264
2030-01-05 21:00:00,0.103407148479374,,,1349.99251665725,2894.90984323255,,2325.08524058199,2804.94718647688,,,,,,,,33793.896683211686,,,,5939.74105561386,,1349.99249078019,,,,,,,,2009.85918841138
2030-01-05 22:00:00,0.0487196483738594,,,1349.99173950877,2107.43568885466,,3953.55764157969,4737.70880403741,,,,,,,,33080.54385587306,,,,5938.38779218176,,1349.99117566779,,,,,,,,1457.87823633154
2030-01-05 23:00:00,0.0525852539877228,,,1349.99175263726,2136.11657257171,,4586.30753923302,5488.73861905897,,,,,,,,22446.622472708663,,,,5938.81975390584,,1349.99129059364,,,,,,,,1478.76599631388
2030-01-06 00:00:00,0.0558415695070143,,,1349.99171768098,2118.95639119286,,5015.08916539828,5999.71522316183,,,,,,,,17511.408993661873,,,,5923.45546684308,,1349.99137124481,,,,,,,,1469.23261520673
2030-01-06 01:00:00,0.0574347819336287,,,1349.99177582259,2090.64650690732,,5110.07139298482,6113.17080752728,,,,,,,,11382.632758811496,,,,5549.006492712,,1349.99150685009,,,,,,,,1449.57567691284
2030-01-06 02:00:00,0.0585957217164468,,,1349.99164803454,2093.47770667561,,5165.05639829235,6177.90717831386,,,,,,,,1031.5317216437318,,,,5606.78984709502,,1349.99141861797,,,,,,,,1452.71184584955
2030-01-06 03:00:00,0.0479400453348841,,,1349.99186277292,2058.20518436897,,4684.42338798001,5605.71226467962,,,,,,,,0.8446721093784264,,,,5933.4235301465,,1349.99138175804,,,,,,,,1429.61994495821
2030-01-06 04:00:00,0.0487273072618994,,,1349.99190143502,2077.09631312321,,4443.07453568213,5319.6350537524,,,,,,,,0.8775087469851671,,,,5931.28739804498,,1349.99143069673,,,,,,,,1442.60576645156
2030-01-06 05:00:00,0.0492719965522894,,,1349.9919013282,2146.82450503457,,2227.45577635078,2692.93215151224,,,,,,,,0.8752534685700957,,,,5659.88766021548,,1349.99143622742,,,,,,,,1490.07397342055
2030-01-06 06:00:00,0.0494852851612774,,,1349.99189881209,2166.80604674461,,2224.57231198935,2689.80794436592,,,,,,,,0.8537764400406652,,,,4235.0801449565,,1349.99144626508,,,,,,,,1504.76625659859
